Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
2016-17,20,MEM,NBA,C,3,0,11,15.2,25.4,0.6,0.0,0.0,15.2,25.4,0.6,0.6,5.1,10.2,0.5,10.2,15.2,25.4,0.0,0.0,0.0,0.0,10.2,35.6,130,118,
1 Yr,1 Yr,1 Yr,1 Yr,,3,0,11,15.2,25.4,0.6,0.0,0.0,15.2,25.4,0.6,0.6,5.1,10.2,0.5,10.2,15.2,25.4,0.0,0.0,0.0,0.0,10.2,35.6,130,118,
