0
2009-10 NBA 0.033 (28)
2012-13 NBA 0.033 (21)
2013-14 NBA 0.008 (43)
2014-15 NBA 0.004 (38)
2015-16 NBA 0.004 (37)
2016-17 NBA 0.005 (39)
