0
2014-15 NBA 0.012 (32)
2015-16 NBA 0.012 (30)
2016-17 NBA 0.175 (13)
2017-18 NBA 0.215 (13)
2018-19 NBA 0.965 (3)
2019-20 NBA 0.975 (1)
2020-21 NBA 0.675 (5)
2021-22 NBA 0.780 (4)
2022-23 NBA 0.300 (9)
2023-24 NBA 0.076 (16)
2024-25 NBA 0.060 (14)
