"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', '3P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', '3P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Unnamed: 24_level_0', 'Awards')"
2014-15,20,MIL,NBA,SG,6.0,6.0,201.0,0.366,0.371,0.0,0.366,0.739,0.425,0.324,0.014,82.0,77.0,0.0,74.0,99.0,80.0,118.0,5.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2016-17,22,MIL,NBA,SF,6.0,6.0,243.0,0.536,0.549,0.4,0.554,0.543,0.563,0.411,0.089,117.0,109.0,112.0,108.0,70.0,102.0,152.0,28.0,
2017-18,23,MIL,NBA,PF,7.0,7.0,280.0,0.57,0.607,0.286,0.587,0.691,0.62,0.455,0.116,124.0,119.0,79.0,113.0,90.0,111.0,180.0,34.0,
2018-19,24,MIL,NBA,PF,15.0,15.0,514.0,0.494,0.539,0.327,0.529,0.637,0.572,0.644,0.211,107.0,104.0,92.0,101.0,83.0,102.0,249.0,59.0,
2019-20,25,MIL,NBA,PF,9.0,9.0,277.0,0.559,0.636,0.325,0.599,0.58,0.61,0.503,0.248,121.0,121.0,91.0,113.0,75.0,108.0,193.0,65.0,
2020-21,26,MIL,NBA,PF,21.0,21.0,800.0,0.569,0.642,0.186,0.584,0.587,0.599,0.469,0.159,122.0,121.0,51.0,109.0,76.0,105.0,190.0,41.0,Finals MVP-1
2021-22,27,MIL,NBA,PF,12.0,12.0,448.0,0.491,0.537,0.22,0.507,0.679,0.552,0.47,0.144,107.0,101.0,62.0,95.0,88.0,98.0,189.0,36.0,
2022-23,28,MIL,NBA,PF,3.0,3.0,91.0,0.528,0.56,0.0,0.528,0.452,0.525,0.585,0.057,111.0,102.0,0.0,97.0,58.0,90.0,220.0,15.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2024-25,30,MIL,NBA,PF,5.0,5.0,188.0,0.606,0.628,0.2,0.611,0.698,0.651,0.636,0.051,130.0,115.0,56.0,113.0,90.0,113.0,262.0,12.0,
9 Yrs,9 Yrs,9 Yrs,9 Yrs,,84.0,84.0,3042.0,0.532,0.58,0.259,0.551,0.625,0.58,0.504,0.149,115.0,110.0,72.0,104.0,81.0,103.0,199.0,40.0,
