"('Game Highs', 'Season')","('Game Highs', 'Age')","('Game Highs', 'Tm')","('Game Highs', 'Lg')","('Game Highs', 'MP')","('Game Highs', 'FG')","('Game Highs', 'FGA')","('Game Highs', '3P')","('Game Highs', '3PA')","('Game Highs', '2P')","('Game Highs', '2PA')","('Game Highs', 'FT')","('Game Highs', 'FTA')","('Game Highs', 'ORB')","('Game Highs', 'DRB')","('Game Highs', 'TRB')","('Game Highs', 'AST')","('Game Highs', 'STL')","('Game Highs', 'BLK')","('Game Highs', 'TOV')","('Game Highs', 'PF')","('Game Highs', 'PTS')","('Game Highs', 'GmSc')"
2018-19,19.0,NYK,NBA,46:47,12.0,25.0,5.0,12.0,8.0,17.0,7.0,10.0,5.0,12.0,15.0,5.0,2.0,2.0,5.0,5.0,31.0,21.1
2019-20,20.0,NYK,NBA,32:02,7.0,14.0,4.0,9.0,5.0,6.0,4.0,6.0,4.0,8.0,8.0,4.0,3.0,3.0,3.0,5.0,19.0,15.9
2020-21,21.0,NYK,NBA,31:30,7.0,17.0,5.0,12.0,3.0,6.0,4.0,5.0,3.0,4.0,6.0,3.0,2.0,1.0,2.0,4.0,19.0,10.7
2021-22,22.0,TOT,NBA,28:47,6.0,15.0,5.0,12.0,3.0,4.0,3.0,4.0,3.0,6.0,7.0,1.0,1.0,1.0,2.0,4.0,18.0,13.5
2021-22,22.0,NYK,NBA,28:47,6.0,15.0,5.0,12.0,2.0,4.0,3.0,4.0,2.0,6.0,7.0,1.0,1.0,1.0,2.0,2.0,18.0,13.5
2021-22,22.0,ATL,NBA,17:58,6.0,10.0,3.0,6.0,3.0,4.0,3.0,4.0,3.0,3.0,5.0,1.0,1.0,1.0,1.0,4.0,17.0,13.1
2022-23,23.0,TOT,NBA,39:22,10.0,16.0,6.0,9.0,7.0,11.0,6.0,6.0,3.0,10.0,12.0,5.0,3.0,2.0,4.0,4.0,30.0,26.4
2022-23,23.0,DET,NBA,32:32,8.0,11.0,6.0,8.0,7.0,7.0,6.0,6.0,2.0,7.0,8.0,3.0,2.0,2.0,4.0,4.0,21.0,16.5
2022-23,23.0,POR,NBA,39:22,10.0,16.0,5.0,9.0,6.0,11.0,5.0,6.0,3.0,10.0,12.0,5.0,3.0,0.0,4.0,3.0,30.0,26.4
2023-24,24.0,DET,NBA,35:11,7.0,14.0,4.0,8.0,5.0,6.0,3.0,4.0,3.0,7.0,10.0,3.0,2.0,2.0,2.0,3.0,19.0,20.0
2024-25,25.0,GSW,NBA,14:44,4.0,7.0,2.0,4.0,3.0,4.0,3.0,4.0,2.0,3.0,5.0,3.0,1.0,2.0,2.0,2.0,12.0,15.1
Career,,,,46:47,12.0,25.0,6.0,12.0,8.0,17.0,7.0,10.0,5.0,12.0,15.0,5.0,3.0,3.0,5.0,5.0,31.0,26.4
,,,,,,,,,,,,,,,,,,,,,,
4 Seasons,,NYK,NBA,46:47,12.0,25.0,5.0,12.0,8.0,17.0,7.0,10.0,5.0,12.0,15.0,5.0,3.0,3.0,5.0,5.0,31.0,21.1
2 Seasons,,DET,NBA,35:11,8.0,14.0,6.0,8.0,7.0,7.0,6.0,6.0,3.0,7.0,10.0,3.0,2.0,2.0,4.0,4.0,21.0,20.0
1 Season,,POR,NBA,39:22,10.0,16.0,5.0,9.0,6.0,11.0,5.0,6.0,3.0,10.0,12.0,5.0,3.0,0.0,4.0,3.0,30.0,26.4
1 Season,,ATL,NBA,17:58,6.0,10.0,3.0,6.0,3.0,4.0,3.0,4.0,3.0,3.0,5.0,1.0,1.0,1.0,1.0,4.0,17.0,13.1
1 Season,,GSW,NBA,14:44,4.0,7.0,2.0,4.0,3.0,4.0,3.0,4.0,2.0,3.0,5.0,3.0,1.0,2.0,2.0,2.0,12.0,15.1
