Season,Age,Team,Lg,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
2017-18,23,SAC,NBA,PG,52.0,2.0,984.0,13.0,0.48,0.226,0.303,3.3,12.1,7.5,22.7,1.7,1.0,13.1,22.6,0.0,0.6,0.5,0.027,-1.3,-1.0,-2.3,-0.1,
2018-19,24,SAC,NBA,PG,38.0,0.0,435.0,12.4,0.502,0.379,0.337,1.4,9.0,5.1,26.3,1.7,0.8,15.6,21.8,0.0,0.3,0.3,0.033,-1.9,-1.3,-3.1,-0.1,
2019-20,25,MIL,NBA,PG,9.0,0.0,118.0,16.9,0.53,0.412,0.333,4.5,11.1,8.0,35.0,1.9,0.7,15.8,24.3,0.1,0.2,0.4,0.143,-0.6,0.6,0.0,0.1,
2020-21,26,ORL,NBA,PG,4.0,1.0,79.0,7.5,0.462,0.208,0.292,3.8,12.2,7.9,22.3,0.0,0.0,15.6,17.5,0.0,0.0,0.0,-0.018,-5.2,-2.4,-7.7,-0.1,
4 Yrs,4 Yrs,4 Yrs,4 Yrs,,103.0,3.0,1616.0,12.8,0.489,0.282,0.314,2.9,11.2,6.9,24.5,1.7,0.9,14.1,22.3,0.1,1.1,1.2,0.035,-1.6,-1.0,-2.7,-0.3,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,2.0,1287.0,12.8,0.489,0.282,0.314,2.9,11.2,6.9,24.5,1.7,0.9,14.1,22.3,0.1,0.9,0.9,0.035,-1.6,-1.0,-2.7,-0.2,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAC (2 Yrs),SAC (2 Yrs),SAC (2 Yrs),SAC (2 Yrs),,90.0,2.0,1419.0,12.8,0.487,0.273,0.313,2.7,11.1,6.8,23.8,1.7,0.9,13.9,22.4,0.0,0.9,0.9,0.029,-1.5,-1.1,-2.6,-0.2,
MIL (1 Yr),MIL (1 Yr),MIL (1 Yr),MIL (1 Yr),,9.0,0.0,118.0,16.9,0.53,0.412,0.333,4.5,11.1,8.0,35.0,1.9,0.7,15.8,24.3,0.1,0.2,0.4,0.143,-0.6,0.6,0.0,0.1,
ORL (1 Yr),ORL (1 Yr),ORL (1 Yr),ORL (1 Yr),,4.0,1.0,79.0,7.5,0.462,0.208,0.292,3.8,12.2,7.9,22.3,0.0,0.0,15.6,17.5,0.0,0.0,0.0,-0.018,-5.2,-2.4,-7.7,-0.1,
