Season,Team,Lg,Salary
2013-14,,NBA,"$524,616"
2014-15,Sacramento Kings,NBA,"$816,482"
2015-16,San Antonio Spurs,NBA,"$947,276"
2015-16,Memphis Grizzlies,NBA,"$111,444"
2016-17,Charlotte Hornets,NBA,"$119,494"
2016-17,Detroit Pistons,NBA,"$11,949"
Career,(may be incomplete),,"$2,531,261"
