Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
2018-19,20,HOU,NBA,PF,28.0,0.0,221.0,20.0,41.0,0.488,2.0,6.0,0.333,18.0,35.0,0.514,0.512,11.0,14.0,0.786,21.0,26.0,47.0,15.0,7.0,12.0,13.0,56.0,53.0,0.0,
2019-20,21,HOU,NBA,C,23.0,2.0,266.0,44.0,67.0,0.657,0.0,5.0,0.0,44.0,62.0,0.71,0.657,19.0,28.0,0.679,29.0,61.0,90.0,18.0,9.0,12.0,16.0,41.0,107.0,0.0,
2020-21,22,2TM,NBA,C,46.0,2.0,559.0,94.0,171.0,0.55,2.0,6.0,0.333,92.0,165.0,0.558,0.556,46.0,71.0,0.648,65.0,116.0,181.0,55.0,19.0,39.0,44.0,104.0,236.0,0.0,
2020-21,22,DEN,NBA,C,30.0,0.0,272.0,41.0,80.0,0.513,0.0,0.0,,41.0,80.0,0.513,0.513,22.0,36.0,0.611,40.0,45.0,85.0,15.0,11.0,20.0,21.0,59.0,104.0,0.0,
2020-21,22,CLE,NBA,C,16.0,2.0,287.0,53.0,91.0,0.582,2.0,6.0,0.333,51.0,85.0,0.6,0.593,24.0,35.0,0.686,25.0,71.0,96.0,40.0,8.0,19.0,23.0,45.0,132.0,0.0,
2021-22,23,LAC,NBA,C,68.0,0.0,1216.0,229.0,366.0,0.626,14.0,30.0,0.467,215.0,336.0,0.64,0.645,91.0,132.0,0.689,117.0,215.0,332.0,160.0,50.0,77.0,84.0,167.0,563.0,0.0,
2022-23,24,NYK,NBA,C,82.0,8.0,1626.0,175.0,327.0,0.535,8.0,37.0,0.216,167.0,290.0,0.576,0.547,48.0,71.0,0.676,209.0,327.0,536.0,102.0,53.0,64.0,66.0,213.0,406.0,0.0,
2023-24,25,NYK,NBA,C,75.0,49.0,1896.0,235.0,365.0,0.644,1.0,3.0,0.333,234.0,362.0,0.646,0.645,111.0,157.0,0.707,244.0,382.0,626.0,188.0,87.0,85.0,93.0,210.0,582.0,0.0,
2024-25,26,OKC,NBA,C,57.0,53.0,1590.0,279.0,480.0,0.581,0.0,19.0,0.0,279.0,461.0,0.605,0.581,79.0,117.0,0.675,163.0,448.0,611.0,219.0,47.0,62.0,96.0,171.0,637.0,0.0,
2025-26,27,OKC,NBA,C,16.0,16.0,454.0,86.0,125.0,0.688,0.0,4.0,0.0,86.0,121.0,0.711,0.688,26.0,38.0,0.684,57.0,119.0,176.0,52.0,22.0,11.0,33.0,48.0,198.0,0.0,
8 Yrs,8 Yrs,8 Yrs,8 Yrs,,395.0,130.0,7828.0,1162.0,1942.0,0.598,27.0,110.0,0.245,1135.0,1832.0,0.62,0.605,431.0,628.0,0.686,905.0,1694.0,2599.0,809.0,294.0,362.0,445.0,1010.0,2782.0,0.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,27.0,1625.0,241.0,403.0,0.598,6.0,23.0,0.245,236.0,380.0,0.62,0.605,89.0,130.0,0.686,188.0,352.0,540.0,168.0,61.0,75.0,92.0,210.0,578.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NYK (2 Yrs),NYK (2 Yrs),NYK (2 Yrs),NYK (2 Yrs),,157.0,57.0,3522.0,410.0,692.0,0.592,9.0,40.0,0.225,401.0,652.0,0.615,0.599,159.0,228.0,0.697,453.0,709.0,1162.0,290.0,140.0,149.0,159.0,423.0,988.0,0.0,
OKC (2 Yrs),OKC (2 Yrs),OKC (2 Yrs),OKC (2 Yrs),,73.0,69.0,2044.0,365.0,605.0,0.603,0.0,23.0,0.0,365.0,582.0,0.627,0.603,105.0,155.0,0.677,220.0,567.0,787.0,271.0,69.0,73.0,129.0,219.0,835.0,0.0,
HOU (2 Yrs),HOU (2 Yrs),HOU (2 Yrs),HOU (2 Yrs),,51.0,2.0,487.0,64.0,108.0,0.593,2.0,11.0,0.182,62.0,97.0,0.639,0.602,30.0,42.0,0.714,50.0,87.0,137.0,33.0,16.0,24.0,29.0,97.0,160.0,0.0,
LAC (1 Yr),LAC (1 Yr),LAC (1 Yr),LAC (1 Yr),,68.0,0.0,1216.0,229.0,366.0,0.626,14.0,30.0,0.467,215.0,336.0,0.64,0.645,91.0,132.0,0.689,117.0,215.0,332.0,160.0,50.0,77.0,84.0,167.0,563.0,0.0,
DEN (1 Yr),DEN (1 Yr),DEN (1 Yr),DEN (1 Yr),,30.0,0.0,272.0,41.0,80.0,0.513,0.0,0.0,,41.0,80.0,0.513,0.513,22.0,36.0,0.611,40.0,45.0,85.0,15.0,11.0,20.0,21.0,59.0,104.0,0.0,
CLE (1 Yr),CLE (1 Yr),CLE (1 Yr),CLE (1 Yr),,16.0,2.0,287.0,53.0,91.0,0.582,2.0,6.0,0.333,51.0,85.0,0.6,0.593,24.0,35.0,0.686,25.0,71.0,96.0,40.0,8.0,19.0,23.0,45.0,132.0,0.0,
