"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', '3P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', '3P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Unnamed: 24_level_0', 'Awards')"
2018-19,20,HOU,NBA,PF,2.0,0.0,2.0,1.0,1.0,,1.0,,1.0,0.0,0.0,217.0,192.0,,191.0,,179.0,0.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2022-23,24,NYK,NBA,C,11.0,0.0,220.0,0.478,0.478,,0.478,0.75,0.566,0.696,0.0,101.0,87.0,,88.0,96.0,97.0,261.0,0.0,
2023-24,25,NYK,NBA,C,13.0,13.0,388.0,0.592,0.595,0.5,0.599,0.864,0.642,0.289,0.026,125.0,109.0,137.0,110.0,110.0,111.0,118.0,7.0,
2024-25,26,OKC,NBA,C,23.0,20.0,516.0,0.619,0.619,,0.619,0.667,0.632,0.224,0.0,133.0,114.0,,114.0,85.0,110.0,92.0,0.0,
4 Yrs,4 Yrs,4 Yrs,4 Yrs,,49.0,33.0,1126.0,0.6,0.601,0.5,0.602,0.75,0.63,0.289,0.009,128.0,110.0,137.0,111.0,96.0,109.0,116.0,2.0,
,,,,,,,,,,,,,,,,,,,,,,,,
NYK (2 Yrs),NYK (2 Yrs),NYK (2 Yrs),NYK (2 Yrs),,24.0,13.0,608.0,0.566,0.567,0.5,0.571,0.816,0.622,0.384,0.02,119.0,104.0,137.0,104.0,104.0,107.0,152.0,5.0,
OKC (1 Yr),OKC (1 Yr),OKC (1 Yr),OKC (1 Yr),,23.0,20.0,516.0,0.619,0.619,,0.619,0.667,0.632,0.224,0.0,133.0,114.0,,114.0,85.0,110.0,92.0,0.0,
HOU (1 Yr),HOU (1 Yr),HOU (1 Yr),HOU (1 Yr),,2.0,0.0,2.0,1.0,1.0,,1.0,,1.0,0.0,0.0,217.0,192.0,,191.0,,179.0,0.0,0.0,
