Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
2009-10,21,CLE,NBA,PF,11,0,79,9.2,14.4,0.636,0.0,0.0,9.2,14.4,0.636,0.636,7.2,10.5,0.688,0.7,5.3,5.9,0.7,0.0,0.0,3.9,5.9,25.6,110,112,
1 Yr,1 Yr,1 Yr,1 Yr,,11,0,79,9.2,14.4,0.636,0.0,0.0,9.2,14.4,0.636,0.636,7.2,10.5,0.688,0.7,5.3,5.9,0.7,0.0,0.0,3.9,5.9,25.6,110,112,
