Highlight,Unnamed: 1,In Stathead
"Career high, Points",33.0,View full stats from top 20 games
"Career high, Rebounds",14.0,View full stats from top 20 games
"Career high, Assists",16.0,View full stats from top 20 games
"Career high, Steals",9.0,View full stats from top 20 games
"Career high, Blocks",3.0,View full stats from top 20 games
"Career high, Game Score",34.7,View full stats from top 20 games
Triple-Doubles,5.0,View all
