Season,Age,Team,Lg,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
2014-15,23,MIL,NBA,PG,6.0,6.0,191.0,11.5,0.438,0.064,0.154,0.5,15.8,7.5,29.5,1.9,2.8,16.1,23.4,-0.3,0.2,-0.1,-0.032,-2.7,1.0,-1.7,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-17,25,CHI,NBA,PG,5.0,0.0,53.0,3.4,0.418,0.067,0.267,2.1,6.2,4.2,17.6,2.0,1.9,26.4,19.3,-0.2,0.0,-0.1,-0.111,-6.9,-0.4,-7.3,-0.1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-19,27,ORL,NBA,PG,5.0,0.0,92.0,9.2,0.478,0.258,0.258,2.2,23.0,11.9,24.1,1.6,0.0,18.8,20.5,-0.1,0.1,0.0,-0.022,-3.9,1.8,-2.1,0.0,
3 Yrs,3 Yrs,3 Yrs,3 Yrs,,16.0,6.0,336.0,9.6,0.446,0.113,0.194,1.2,16.3,8.2,26.1,1.8,1.9,18.2,21.9,-0.6,0.3,-0.3,-0.042,-3.7,1.0,-2.7,-0.1,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,31.0,1722.0,9.6,0.446,0.113,0.194,1.2,16.3,8.2,26.1,1.8,1.9,18.2,21.9,-3.0,1.5,-1.5,-0.042,-3.7,1.0,-2.7,-0.3,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIL (1 Yr),MIL (1 Yr),MIL (1 Yr),MIL (1 Yr),,6.0,6.0,191.0,11.5,0.438,0.064,0.154,0.5,15.8,7.5,29.5,1.9,2.8,16.1,23.4,-0.3,0.2,-0.1,-0.032,-2.7,1.0,-1.7,0.0,
CHI (1 Yr),CHI (1 Yr),CHI (1 Yr),CHI (1 Yr),,5.0,0.0,53.0,3.4,0.418,0.067,0.267,2.1,6.2,4.2,17.6,2.0,1.9,26.4,19.3,-0.2,0.0,-0.1,-0.111,-6.9,-0.4,-7.3,-0.1,
ORL (1 Yr),ORL (1 Yr),ORL (1 Yr),ORL (1 Yr),,5.0,0.0,92.0,9.2,0.478,0.258,0.258,2.2,23.0,11.9,24.1,1.6,0.0,18.8,20.5,-0.1,0.1,0.0,-0.022,-3.9,1.8,-2.1,0.0,
