Season,Age,Team,Lg,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
2015-16,22,DET,NBA,SG,4.0,4.0,161.0,16.2,0.575,0.54,0.14,1.6,11.0,6.4,11.1,2.4,0.6,3.6,17.2,0.3,-0.1,0.2,0.072,2.2,1.3,3.5,0.2,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-20,26,LAL,NBA,SG,21.0,21.0,608.0,10.5,0.56,0.63,0.143,1.6,6.9,4.3,6.4,1.7,0.6,6.9,15.5,0.5,0.6,1.1,0.089,-0.9,0.1,-0.8,0.2,
2020-21,27,LAL,NBA,SG,5.0,5.0,146.0,5.9,0.497,0.655,0.172,1.5,9.7,5.4,5.4,1.8,0.0,6.0,10.1,0.0,0.2,0.2,0.057,-4.7,1.1,-3.6,-0.1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-23,29,DEN,NBA,SG,20.0,20.0,671.0,11.3,0.598,0.568,0.216,2.5,8.5,5.6,6.0,2.0,1.7,7.8,12.9,0.8,0.9,1.6,0.117,-1.4,1.3,-0.1,0.3,
2023-24,30,DEN,NBA,SG,12.0,12.0,420.0,8.4,0.534,0.64,0.128,1.3,8.4,4.7,10.1,2.1,1.1,9.9,11.0,0.1,0.4,0.6,0.067,-3.1,1.7,-1.4,0.1,
2024-25,31,ORL,NBA,SG,5.0,5.0,163.0,5.7,0.394,0.767,0.133,0.7,11.1,5.4,8.0,2.3,1.9,5.9,9.5,-0.1,0.1,0.0,0.001,-5.4,2.4,-3.0,0.0,
6 Yrs,6 Yrs,6 Yrs,6 Yrs,,67.0,67.0,2169.0,10.1,0.556,0.614,0.163,1.7,8.5,5.1,7.4,2.0,1.1,7.3,13.1,1.7,2.1,3.8,0.083,-1.8,1.1,-0.7,0.7,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,82.0,2655.0,10.1,0.556,0.614,0.163,1.7,8.5,5.1,7.4,2.0,1.1,7.3,13.1,2.0,2.6,4.6,0.083,-1.8,1.1,-0.7,0.9,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEN (2 Yrs),DEN (2 Yrs),DEN (2 Yrs),DEN (2 Yrs),,32.0,32.0,1091.0,10.2,0.576,0.593,0.185,2.1,8.5,5.3,7.6,2.0,1.5,8.5,12.2,0.9,1.3,2.2,0.098,-2.1,1.5,-0.6,0.4,
LAL (2 Yrs),LAL (2 Yrs),LAL (2 Yrs),LAL (2 Yrs),,26.0,26.0,754.0,9.6,0.552,0.633,0.147,1.5,7.5,4.5,6.2,1.7,0.5,6.8,14.4,0.6,0.7,1.3,0.083,-1.6,0.3,-1.3,0.1,
ORL (1 Yr),ORL (1 Yr),ORL (1 Yr),ORL (1 Yr),,5.0,5.0,163.0,5.7,0.394,0.767,0.133,0.7,11.1,5.4,8.0,2.3,1.9,5.9,9.5,-0.1,0.1,0.0,0.001,-5.4,2.4,-3.0,0.0,
DET (1 Yr),DET (1 Yr),DET (1 Yr),DET (1 Yr),,4.0,4.0,161.0,16.2,0.575,0.54,0.14,1.6,11.0,6.4,11.1,2.4,0.6,3.6,17.2,0.3,-0.1,0.2,0.072,2.2,1.3,3.5,0.2,
