Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
2015-16,22,DET,NBA,SG,4.0,4.0,161.0,7.6,17.2,0.44,4.1,9.3,0.444,3.4,7.9,0.435,0.56,1.7,2.4,0.714,0.7,5.1,5.8,3.8,2.4,0.3,0.7,2.4,20.9,117.0,119.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-20,26,LAL,NBA,SG,21.0,21.0,608.0,6.4,15.3,0.418,3.7,9.7,0.378,2.8,5.7,0.486,0.537,1.8,2.2,0.815,0.6,2.9,3.6,2.3,1.7,0.3,1.2,3.2,18.3,113.0,112.0,
2020-21,27,LAL,NBA,SG,5.0,5.0,146.0,3.9,10.2,0.379,1.4,6.7,0.211,2.5,3.5,0.7,0.448,1.8,1.8,1.0,0.7,4.2,4.9,1.8,1.8,0.0,0.7,5.3,10.9,106.0,113.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-23,29,DEN,NBA,SG,20.0,20.0,671.0,5.6,12.3,0.457,2.7,7.0,0.38,3.0,5.3,0.557,0.565,2.2,2.7,0.829,1.1,3.9,4.9,2.3,2.0,1.0,1.1,3.6,16.1,121.0,111.0,
2023-24,30,DEN,NBA,SG,12.0,12.0,420.0,4.2,10.6,0.395,2.2,6.8,0.327,2.0,3.8,0.516,0.5,1.4,1.4,1.0,0.6,3.7,4.3,3.8,2.1,0.6,1.2,4.6,12.0,110.0,113.0,
2024-25,31,ORL,NBA,SG,5.0,5.0,163.0,2.6,9.7,0.267,1.9,7.5,0.261,0.6,2.3,0.286,0.367,1.0,1.3,0.75,0.3,4.5,4.9,2.9,2.3,1.0,0.6,3.6,8.1,92.0,116.0,
6 Yrs,6 Yrs,6 Yrs,6 Yrs,,67.0,67.0,2169.0,5.4,12.9,0.418,2.8,7.9,0.358,2.5,5.0,0.512,0.527,1.8,2.1,0.843,0.8,3.7,4.5,2.7,2.0,0.6,1.1,3.7,15.3,114.0,113.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEN (2 Yrs),DEN (2 Yrs),DEN (2 Yrs),DEN (2 Yrs),,32.0,32.0,1091.0,5.1,11.7,0.435,2.5,6.9,0.361,2.6,4.7,0.545,0.542,1.9,2.2,0.87,0.9,3.8,4.7,2.9,2.0,0.8,1.2,4.0,14.5,117.0,112.0,
LAL (2 Yrs),LAL (2 Yrs),LAL (2 Yrs),LAL (2 Yrs),,26.0,26.0,754.0,5.9,14.4,0.413,3.2,9.1,0.355,2.7,5.3,0.513,0.525,1.8,2.1,0.844,0.7,3.2,3.8,2.2,1.7,0.3,1.1,3.6,16.9,112.0,112.0,
ORL (1 Yr),ORL (1 Yr),ORL (1 Yr),ORL (1 Yr),,5.0,5.0,163.0,2.6,9.7,0.267,1.9,7.5,0.261,0.6,2.3,0.286,0.367,1.0,1.3,0.75,0.3,4.5,4.9,2.9,2.3,1.0,0.6,3.6,8.1,92.0,116.0,
DET (1 Yr),DET (1 Yr),DET (1 Yr),DET (1 Yr),,4.0,4.0,161.0,7.6,17.2,0.44,4.1,9.3,0.444,3.4,7.9,0.435,0.56,1.7,2.4,0.714,0.7,5.1,5.8,3.8,2.4,0.3,0.7,2.4,20.9,117.0,119.0,
