"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Unnamed: 8_level_0', 'FG%')","('Unnamed: 9_level_0', 'Dist.')","('% of FGA by Distance', '2P')","('% of FGA by Distance', '0-3')","('% of FGA by Distance', '3-10')","('% of FGA by Distance', '10-16')","('% of FGA by Distance', '16-3P')","('% of FGA by Distance', '3P')","('FG% by Distance', '2P')","('FG% by Distance', '0-3')","('FG% by Distance', '3-10')","('FG% by Distance', '10-16')","('FG% by Distance', '16-3P')","('FG% by Distance', '3P')","(""% of FG Ast'd"", '2P')","(""% of FG Ast'd"", '3P')","('Dunks', '%FGA')","('Dunks', '#')","('Corner 3s', '%3PA')","('Corner 3s', '3P%')","('1/2 Court', 'Att.')","('1/2 Court', 'Md.')","('Unnamed: 30_level_0', 'Awards')"
2013-14,23,POR,NBA,SG,7.0,0.0,81.0,0.5,12.7,0.676,0.265,0.265,0.088,0.059,0.324,0.478,0.667,0.444,0.333,0.0,0.545,0.545,0.667,0.029,1.0,0.545,0.667,1.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-19,28,DEN,NBA,SF,14.0,3.0,328.0,0.348,13.8,0.593,0.244,0.244,0.059,0.044,0.407,0.4,0.485,0.273,0.625,0.333,0.273,0.344,1.0,0.022,3.0,0.127,0.143,1.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-21,30,DEN,NBA,SF,3.0,1.0,83.0,0.442,16.3,0.512,0.163,0.233,0.07,0.047,0.488,0.545,0.857,0.5,0.333,0.0,0.333,0.417,0.857,0.07,3.0,0.143,0.667,1.0,0.0,
2021-22,31,DEN,NBA,SG,5.0,5.0,172.0,0.409,16.4,0.576,0.045,0.348,0.121,0.061,0.424,0.421,1.0,0.435,0.375,0.0,0.393,0.563,1.0,0.015,1.0,0.179,0.2,1.0,0.0,
4 Yrs,4 Yrs,4 Yrs,4 Yrs,,29.0,9.0,664.0,0.396,14.8,0.586,0.187,0.27,0.079,0.05,0.414,0.436,0.596,0.373,0.455,0.143,0.339,0.437,0.923,0.029,8.0,0.183,0.381,4.0,0.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,25.0,1878.0,0.396,14.8,0.586,0.187,0.27,0.079,0.05,0.414,0.436,0.596,0.373,0.455,0.143,0.339,0.437,0.923,0.029,23.0,0.183,0.381,11.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEN (3 Yrs),DEN (3 Yrs),DEN (3 Yrs),DEN (3 Yrs),,22.0,9.0,583.0,0.381,15.5,0.574,0.176,0.27,0.078,0.049,0.426,0.429,0.581,0.364,0.474,0.167,0.317,0.417,0.97,0.029,7.0,0.144,0.267,3.0,0.0,
POR (1 Yr),POR (1 Yr),POR (1 Yr),POR (1 Yr),,7.0,0.0,81.0,0.5,12.7,0.676,0.265,0.265,0.088,0.059,0.324,0.478,0.667,0.444,0.333,0.0,0.545,0.545,0.667,0.029,1.0,0.545,0.667,1.0,0.0,
