Date,Team,Unnamed: 2,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
2025-12-01,UTA,,HOU,"W, 133-125",,21,3,8,0.375,1,3,0.333,1,1,1.0,0,5,5,6,1,0,1,4,8,7.7,10
2025-11-30,UTA,,HOU,"L, 101-129",,18,3,6,0.5,0,2,0.0,2,2,1.0,0,2,2,5,1,0,2,0,8,8.1,-4
2025-11-28,UTA,,SAC,"W, 128-119",,9,0,1,0.0,0,1,0.0,0,0,,0,1,1,1,1,0,1,1,0,-0.1,4
2025-11-24,UTA,@,GSW,"L, 117-134",,17,0,5,0.0,0,4,0.0,0,0,,0,1,1,4,0,1,0,1,0,-0.1,2
2025-11-21,UTA,,OKC,"L, 112-144",,12,1,2,0.5,0,1,0.0,0,0,,0,0,0,3,1,0,3,2,2,0.3,-10
