"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', '3P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', '3P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Unnamed: 24_level_0', 'Awards')"
2020-21,24,PHO,NBA,SF,22.0,22.0,707.0,0.484,0.6,0.368,0.576,0.893,0.603,0.147,0.5,104.0,113.0,101.0,107.0,115.0,105.0,60.0,128.0,
2021-22,25,PHO,NBA,SF,13.0,13.0,500.0,0.478,0.505,0.394,0.525,0.933,0.572,0.217,0.239,104.0,95.0,111.0,99.0,120.0,101.0,88.0,60.0,
2022-23,26,BRK,NBA,SG,4.0,4.0,157.0,0.429,0.442,0.4,0.494,0.783,0.539,0.299,0.325,90.0,81.0,111.0,91.0,100.0,93.0,112.0,84.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2024-25,28,NYK,NBA,SF,18.0,18.0,706.0,0.456,0.514,0.333,0.51,0.75,0.518,0.061,0.319,98.0,94.0,93.0,94.0,96.0,90.0,25.0,76.0,
4 Yrs,4 Yrs,4 Yrs,4 Yrs,,57.0,57.0,2070.0,0.466,0.522,0.363,0.53,0.856,0.557,0.145,0.355,100.0,97.0,100.0,98.0,110.0,97.0,58.0,88.0,
,,,,,,,,,,,,,,,,,,,,,,,,
PHO (2 Yrs),PHO (2 Yrs),PHO (2 Yrs),PHO (2 Yrs),,35.0,35.0,1207.0,0.482,0.55,0.375,0.555,0.914,0.59,0.177,0.39,104.0,104.0,103.0,104.0,118.0,104.0,71.0,99.0,
NYK (1 Yr),NYK (1 Yr),NYK (1 Yr),NYK (1 Yr),,18.0,18.0,706.0,0.456,0.514,0.333,0.51,0.75,0.518,0.061,0.319,98.0,94.0,93.0,94.0,96.0,90.0,25.0,76.0,
BRK (1 Yr),BRK (1 Yr),BRK (1 Yr),BRK (1 Yr),,4.0,4.0,157.0,0.429,0.442,0.4,0.494,0.783,0.539,0.299,0.325,90.0,81.0,111.0,91.0,100.0,93.0,112.0,84.0,
