"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', '3P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', '3P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Added', 'FG Add')","('Added', 'TS Add')","('Unnamed: 26_level_0', 'Awards')"
2018-19,22,DAL,NBA,PG,73.0,38.0,1591.0,0.467,0.523,0.348,0.523,0.725,0.549,0.212,0.32,101.0,101.0,98.0,100.0,95.0,98.0,82.0,89.0,-1.3,-13.5,
2019-20,23,DAL,NBA,PG,57.0,16.0,1022.0,0.466,0.515,0.358,0.522,0.813,0.553,0.193,0.309,101.0,98.0,100.0,99.0,105.0,98.0,74.0,81.0,-5.4,-9.5,
2020-21,24,DAL,NBA,PG,68.0,12.0,1697.0,0.523,0.578,0.405,0.588,0.795,0.618,0.241,0.319,112.0,109.0,110.0,109.0,102.0,108.0,98.0,81.0,62.4,64.0,6MOY-4
2021-22,25,DAL,NBA,SG,79.0,61.0,2524.0,0.502,0.545,0.373,0.549,0.84,0.583,0.211,0.25,109.0,102.0,105.0,103.0,108.0,103.0,85.0,63.0,34.1,37.9,
2022-23,26,NYK,NBA,PG,68.0,68.0,2379.0,0.491,0.519,0.416,0.547,0.829,0.597,0.328,0.269,103.0,95.0,115.0,100.0,106.0,103.0,123.0,70.0,4.8,43.3,"MVP-12,CPOY-4"
2023-24,27,NYK,NBA,PG,77.0,77.0,2726.0,0.479,0.516,0.401,0.543,0.847,0.592,0.302,0.319,101.0,95.0,110.0,99.0,108.0,102.0,123.0,81.0,-10.4,46.7,"MVP-5,CPOY-5,AS,NBA2"
2024-25,28,NYK,NBA,PG,65.0,65.0,2301.0,0.488,0.539,0.383,0.551,0.821,0.605,0.373,0.331,104.0,99.0,106.0,101.0,105.0,105.0,154.0,79.0,18.6,80.0,"MVP-10,CPOY-1,AS,NBA2"
2025-26,29,NYK,NBA,PG,12.0,12.0,408.0,0.468,0.528,0.363,0.534,0.848,0.586,0.313,0.361,100.0,97.0,101.0,98.0,107.0,101.0,110.0,86.0,-4.3,2.3,
8 Yrs,8 Yrs,8 Yrs,8 Yrs,,499.0,349.0,14648.0,0.488,0.531,0.388,0.547,0.824,0.591,0.287,0.304,105.0,99.0,108.0,101.0,106.0,103.0,114.0,77.0,98.5,251.2,
,,,,,,,,,,,,,,,,,,,,,,,,,,
DAL (4 Yrs),DAL (4 Yrs),DAL (4 Yrs),DAL (4 Yrs),,277.0,127.0,6834.0,0.494,0.544,0.373,0.548,0.8,0.58,0.216,0.291,107.0,103.0,104.0,103.0,103.0,102.0,86.0,76.0,89.8,78.9,
NYK (4 Yrs),NYK (4 Yrs),NYK (4 Yrs),NYK (4 Yrs),,222.0,222.0,7814.0,0.484,0.524,0.397,0.546,0.834,0.597,0.33,0.311,103.0,96.0,109.0,100.0,107.0,103.0,131.0,77.0,8.7,172.3,
