0
2007-08 NBA 6.2 (9th)
2008-09 NBA 6.4 (4th)
2009-10 NBA 6.1 (10th)
2010-11 NBA 6.7 (4th)
2011-12 NBA 4.9 (14th)
2012-13 NBA 4.7 (10th)
2013-14 NBA 5.2 (12th)
2017-18 NBA 4.9 (13th)
Career NBA 4.9 (96th)
Career Playoffs 5.0 (94th)
Career NBA Playoffs 5.0 (88th)
