0
2006-07 NBA 5.6 (2nd)
2007-08 NBA 4.4 (10th)
2008-09 NBA 4.4 (11th)
2009-10 NBA 5.0 (2nd)
2010-11 NBA 5.0 (7th)
2011-12 NBA 4.6 (14th)
2013-14 NBA 4.8 (8th)
2020-21 NBA 4.5 (13th)
Career 4.3 (63rd)
Career NBA 4.3 (63rd)
Career Playoffs 4.3 (47th)
Career NBA Playoffs 4.3 (45th)
