Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
2023-24,24,SAC,NBA,SF,12,0,37,5.3,7.9,0.667,0.0,2.6,0.0,5.3,5.3,1.0,0.667,0.0,0.0,1.3,7.9,9.2,2.6,1.3,1.3,2.6,10.5,10.5,107,114,
1 Yr,1 Yr,1 Yr,1 Yr,,12,0,37,5.3,7.9,0.667,0.0,2.6,0.0,5.3,5.3,1.0,0.667,0.0,0.0,1.3,7.9,9.2,2.6,1.3,1.3,2.6,10.5,10.5,107,114,
