"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'College')","('Unnamed: 3_level_0', 'G')","('Unnamed: 4_level_0', 'MP')","('Totals', 'FG')","('Totals', 'FGA')","('Totals', '3P')","('Totals', '3PA')","('Totals', 'FT')","('Totals', 'FTA')","('Totals', 'ORB')","('Totals', 'TRB')","('Totals', 'AST')","('Totals', 'STL')","('Totals', 'BLK')","('Totals', 'TOV')","('Totals', 'PF')","('Totals', 'PTS')","('Shooting', 'FG%')","('Shooting', '3P%')","('Shooting', 'FT%')","('Per Game', 'MP')","('Per Game', 'PTS')","('Per Game', 'TRB')","('Per Game', 'AST')"
2021-22,18.0,MEMPHIS,18,422,59,153,25,76,31,48,15,59,23,10,6,42,33,174,0.386,0.329,0.646,23.4,9.7,3.3,1.3
2022-23,19.0,EMICHIGAN,30,1014,193,477,76,230,115,147,20,173,42,22,16,76,68,577,0.405,0.33,0.782,33.8,19.2,5.8,1.4
Career,,,48,1436,252,630,101,306,146,195,35,232,65,32,22,118,101,751,0.4,0.33,0.749,29.9,15.6,4.8,1.4
