"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Position Estimate', 'PG%')","('Position Estimate', 'SG%')","('Position Estimate', 'SF%')","('Position Estimate', 'PF%')","('Position Estimate', 'C%')","('+/- Per 100 Poss', 'OnCourt')","('+/- Per 100 Poss', 'On-Off')","('Turnovers', 'BadPass')","('Turnovers', 'LostBall')","('Fouls Committed', 'Shoot')","('Fouls Committed', 'Off.')","('Fouls Drawn', 'Shoot')","('Fouls Drawn', 'Off.')","('Misc.', 'PGA')","('Misc.', 'And1')","('Misc.', 'Blkd')","('Unnamed: 24_level_0', 'Awards')"
2009-10,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league
2010-11,21,CLE,NBA,SF,44,18,947,0,33,64,3,0,-10.9,-1.9,13,17,48,7,15,3,77,5,24,
2011-12,22,2TM,NBA,SF,7,0,102,0,9,91,0,0,-21.7,-16.3,1,1,3,1,3,1,10,0,0,
2011-12,22,CLE,NBA,SF,6,0,83,0,11,89,0,0,-28.5,-21.6,1,0,3,1,2,1,8,0,0,
2011-12,22,LAL,NBA,SF,1,0,19,0,0,100,0,0,8.3,6.9,0,1,0,0,1,0,2,0,0,
2 Yrs,2 Yrs,2 Yrs,2 Yrs,,51,18,1049,0,31,66,2,0,-12.0,-3.3,14,18,51,8,18,4,87,5,24,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82,29,1687,0,31,66,2,0,-12.0,-3.3,23,29,82,13,29,6,140,8,39,
,,,,,,,,,,,,,,,,,,,,,,,,
CLE (2 Yrs),CLE (2 Yrs),CLE (2 Yrs),CLE (2 Yrs),,50,18,1030,0,32,66,2,0,-12.4,-3.5,14,17,51,8,17,4,85,5,24,
LAL (1 Yr),LAL (1 Yr),LAL (1 Yr),LAL (1 Yr),,1,0,19,0,0,100,0,0,8.3,6.9,0,1,0,0,1,0,2,0,0,
