Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
2020-21,20,WAS,NBA,SF,54.0,32.0,1257.0,4.8,11.4,0.417,1.9,6.2,0.315,2.8,5.3,0.535,0.502,1.1,1.7,0.644,0.8,8.8,9.6,2.3,1.2,0.6,1.2,5.1,12.5,103.0,113.0,
2021-22,21,WAS,NBA,SF,82.0,8.0,1984.0,6.2,14.4,0.432,2.0,6.5,0.317,4.2,8.0,0.525,0.503,2.6,3.4,0.757,1.3,9.3,10.6,4.2,1.5,1.1,2.2,4.7,17.1,106.0,113.0,
2022-23,22,WAS,NBA,SF,76.0,40.0,2020.0,6.1,14.0,0.437,1.7,5.6,0.297,4.4,8.4,0.53,0.497,2.9,4.0,0.739,1.8,10.0,11.7,5.1,1.6,0.7,3.0,5.0,16.8,106.0,114.0,
2023-24,23,WAS,NBA,SF,75.0,75.0,2257.0,8.4,16.6,0.506,1.8,4.9,0.374,6.6,11.8,0.56,0.56,4.2,5.7,0.74,1.7,9.4,11.2,5.9,1.2,0.7,3.3,3.8,22.8,112.0,119.0,
2024-25,24,POR,NBA,SF,72.0,54.0,2161.0,9.0,19.0,0.476,2.8,7.7,0.365,6.2,11.3,0.552,0.55,6.5,8.4,0.78,2.5,9.3,11.7,6.3,1.6,0.8,4.4,3.8,27.4,116.0,113.0,
2025-26,25,POR,NBA,SF,20.0,20.0,682.0,11.0,23.1,0.476,3.5,9.3,0.378,7.5,13.8,0.542,0.552,10.0,12.4,0.806,1.9,7.9,9.7,7.9,0.8,1.0,4.8,4.3,35.5,122.0,119.0,
6 Yrs,6 Yrs,6 Yrs,6 Yrs,,379.0,229.0,10361.0,7.4,16.0,0.464,2.2,6.3,0.341,5.2,9.6,0.544,0.531,4.1,5.4,0.761,1.7,9.3,11.0,5.2,1.4,0.8,3.1,4.4,21.1,111.0,115.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WAS (4 Yrs),WAS (4 Yrs),WAS (4 Yrs),WAS (4 Yrs),,287.0,155.0,7518.0,6.6,14.5,0.457,1.9,5.7,0.327,4.8,8.8,0.542,0.521,2.9,3.9,0.737,1.5,9.4,10.9,4.6,1.4,0.8,2.6,4.6,18.0,108.0,115.0,
POR (2 Yrs),POR (2 Yrs),POR (2 Yrs),POR (2 Yrs),,92.0,74.0,2843.0,9.5,20.0,0.476,3.0,8.1,0.369,6.5,11.9,0.549,0.551,7.4,9.4,0.788,2.3,8.9,11.2,6.7,1.4,0.8,4.5,4.0,29.4,118.0,115.0,
