"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', '3P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', '3P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Unnamed: 24_level_0', 'Awards')"
2003-04,22,BOS,NBA,PG,4.0,0.0,60.0,0.438,0.455,0.4,0.5,1.0,0.563,0.25,0.313,100.0,99.0,115.0,106.0,133.0,109.0,82.0,167.0,
2004-05,23,BOS,NBA,PG,7.0,0.0,106.0,0.448,0.435,0.5,0.5,0.5,0.506,0.207,0.207,100.0,93.0,141.0,104.0,66.0,96.0,64.0,106.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2006-07,25,PHO,NBA,PG,2.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.347,1.0,0.5,0.0,0.0,0.0,0.0,133.0,64.0,306.0,235.0,
3 Yrs,3 Yrs,3 Yrs,3 Yrs,,13.0,0.0,173.0,0.426,0.429,0.417,0.479,0.75,0.516,0.255,0.255,95.0,92.0,118.0,100.0,100.0,98.0,80.0,132.0,
,,,,,,,,,,,,,,,,,,,,,,,,
BOS (2 Yrs),BOS (2 Yrs),BOS (2 Yrs),BOS (2 Yrs),,11.0,0.0,166.0,0.444,0.441,0.455,0.5,0.7,0.526,0.222,0.244,100.0,95.0,129.0,105.0,93.0,100.0,70.0,127.0,
PHO (1 Yr),PHO (1 Yr),PHO (1 Yr),PHO (1 Yr),,2.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.347,1.0,0.5,0.0,0.0,0.0,0.0,133.0,64.0,306.0,235.0,
