Season,Team,Lg,Salary
2003-04,Boston Celtics,NBA,"$1,499,400"
2004-05,Boston Celtics,NBA,"$1,611,840"
2005-06,Boston Celtics,NBA,"$1,724,280"
2006-07,Phoenix Suns,NBA,"$3,672,414"
2007-08,Miami Heat,NBA,"$3,966,207"
2008-09,Toronto Raptors,NBA,"$4,260,000"
2009-10,Toronto Raptors,NBA,"$4,553,793"
2010-11,New Orleans Hornets,NBA,"$4,847,586"
Career,(may be incomplete),,"$26,135,520"
