"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', '3P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', '3P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Added', 'FG Add')","('Added', 'TS Add')","('Unnamed: 26_level_0', 'Awards')"
2014-15,20,LAL,NBA,PF,1.0,0.0,14.0,0.333,0.333,,0.333,0.0,0.258,0.667,0.0,74.0,69.0,,67.0,0.0,48.0,244.0,0.0,-1.0,-2.1,
2015-16,21,LAL,NBA,PF,81.0,60.0,2286.0,0.429,0.436,0.278,0.435,0.715,0.482,0.323,0.043,95.0,89.0,79.0,87.0,94.0,89.0,117.0,15.0,-113.1,-113.4,
2016-17,22,LAL,NBA,PF,74.0,73.0,2132.0,0.488,0.507,0.27,0.499,0.723,0.543,0.365,0.082,107.0,101.0,75.0,97.0,94.0,98.0,135.0,26.0,-23.2,-16.0,
2017-18,23,LAL,NBA,C,82.0,49.0,2190.0,0.558,0.575,0.222,0.563,0.718,0.606,0.47,0.05,121.0,113.0,61.0,108.0,94.0,109.0,187.0,15.0,75.7,109.5,
2018-19,24,NOP,NBA,PF,73.0,49.0,2232.0,0.524,0.564,0.344,0.555,0.731,0.6,0.447,0.179,114.0,109.0,97.0,106.0,95.0,107.0,173.0,50.0,67.3,106.3,
2019-20,25,NYK,NBA,PF,64.0,64.0,2080.0,0.46,0.515,0.277,0.492,0.733,0.538,0.35,0.23,100.0,98.0,77.0,93.0,95.0,95.0,134.0,60.0,-74.0,-63.1,
2020-21,26,NYK,NBA,PF,71.0,71.0,2667.0,0.456,0.474,0.411,0.516,0.811,0.567,0.325,0.294,98.0,89.0,112.0,96.0,104.0,99.0,132.0,75.0,-57.2,-14.5,"MVP-8,MIP-1,AS,NBA2"
2021-22,27,NYK,NBA,PF,72.0,72.0,2544.0,0.411,0.458,0.308,0.459,0.756,0.509,0.322,0.313,89.0,86.0,87.0,86.0,98.0,90.0,130.0,78.0,-181.0,-163.2,
2022-23,28,NYK,NBA,PF,77.0,77.0,2737.0,0.459,0.553,0.343,0.536,0.757,0.581,0.371,0.444,97.0,101.0,95.0,98.0,97.0,100.0,139.0,115.0,-27.6,-0.3,"CPOY-14,AS,NBA3"
2023-24,29,NYK,NBA,PF,46.0,46.0,1630.0,0.472,0.539,0.311,0.518,0.781,0.569,0.361,0.292,100.0,99.0,85.0,95.0,100.0,98.0,148.0,74.0,-47.8,-21.9,AS
2024-25,30,MIN,NBA,PF,69.0,69.0,2226.0,0.485,0.555,0.344,0.542,0.806,0.593,0.357,0.334,104.0,102.0,95.0,100.0,103.0,103.0,147.0,79.0,-1.9,36.1,
2025-26,31,MIN,NBA,PF,15.0,15.0,496.0,0.524,0.59,0.37,0.579,0.833,0.639,0.439,0.297,112.0,108.0,104.0,107.0,106.0,110.0,154.0,71.0,18.2,33.4,
12 Yrs,12 Yrs,12 Yrs,12 Yrs,,725.0,645.0,23234.0,0.473,0.518,0.335,0.514,0.756,0.562,0.369,0.246,102.0,99.0,93.0,97.0,98.0,99.0,144.0,64.0,-365.6,-109.2,
,,,,,,,,,,,,,,,,,,,,,,,,,,
NYK (5 Yrs),NYK (5 Yrs),NYK (5 Yrs),NYK (5 Yrs),,330.0,330.0,11658.0,0.45,0.504,0.338,0.505,0.768,0.553,0.345,0.324,96.0,94.0,93.0,94.0,99.0,97.0,136.0,83.0,-387.6,-263.0,
LAL (4 Yrs),LAL (4 Yrs),LAL (4 Yrs),LAL (4 Yrs),,238.0,182.0,6622.0,0.493,0.507,0.257,0.5,0.717,0.546,0.389,0.057,108.0,101.0,72.0,97.0,94.0,99.0,148.0,18.0,-61.6,-22.0,
MIN (2 Yrs),MIN (2 Yrs),MIN (2 Yrs),MIN (2 Yrs),,84.0,84.0,2722.0,0.493,0.563,0.349,0.55,0.813,0.603,0.374,0.327,105.0,103.0,97.0,101.0,104.0,104.0,148.0,78.0,16.3,69.5,
NOP (1 Yr),NOP (1 Yr),NOP (1 Yr),NOP (1 Yr),,73.0,49.0,2232.0,0.524,0.564,0.344,0.555,0.731,0.6,0.447,0.179,114.0,109.0,97.0,106.0,95.0,107.0,173.0,50.0,67.3,106.3,
