"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Unnamed: 8_level_0', 'FG%')","('Unnamed: 9_level_0', 'Dist.')","('% of FGA by Distance', '2P')","('% of FGA by Distance', '0-3')","('% of FGA by Distance', '3-10')","('% of FGA by Distance', '10-16')","('% of FGA by Distance', '16-3P')","('% of FGA by Distance', '3P')","('FG% by Distance', '2P')","('FG% by Distance', '0-3')","('FG% by Distance', '3-10')","('FG% by Distance', '10-16')","('FG% by Distance', '16-3P')","('FG% by Distance', '3P')","(""% of FG Ast'd"", '2P')","(""% of FG Ast'd"", '3P')","('Dunks', '%FGA')","('Dunks', '#')","('Corner 3s', '%3PA')","('Corner 3s', '3P%')","('1/2 Court', 'Att.')","('1/2 Court', 'Md.')","('Unnamed: 30_level_0', 'Awards')"
2020-21,26,NYK,NBA,PF,5.0,5.0,180.0,0.298,14.5,0.649,0.223,0.117,0.16,0.149,0.351,0.279,0.571,0.091,0.133,0.143,0.333,0.353,0.545,0.021,2.0,0.182,0.5,0.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-23,28,NYK,NBA,PF,10.0,10.0,330.0,0.374,15.7,0.551,0.197,0.163,0.136,0.054,0.449,0.469,0.655,0.375,0.25,0.625,0.258,0.447,0.882,0.02,3.0,0.212,0.286,0.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-25,30,MIN,NBA,PF,15.0,15.0,533.0,0.502,12.8,0.659,0.197,0.332,0.1,0.031,0.341,0.563,0.711,0.474,0.652,0.286,0.385,0.447,0.7,0.013,3.0,0.205,0.25,0.0,0.0,
3 Yrs,3 Yrs,3 Yrs,3 Yrs,,30.0,30.0,1043.0,0.421,14.3,0.623,0.202,0.236,0.123,0.062,0.377,0.478,0.663,0.414,0.379,0.31,0.328,0.436,0.724,0.017,8.0,0.203,0.306,0.0,0.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,82.0,2851.0,0.421,14.3,0.623,0.202,0.236,0.123,0.062,0.377,0.478,0.663,0.414,0.379,0.31,0.328,0.436,0.724,0.017,22.0,0.203,0.306,0.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NYK (2 Yrs),NYK (2 Yrs),NYK (2 Yrs),NYK (2 Yrs),,15.0,15.0,510.0,0.344,15.1,0.589,0.207,0.145,0.145,0.091,0.411,0.387,0.62,0.286,0.2,0.318,0.283,0.418,0.75,0.021,5.0,0.202,0.35,0.0,0.0,
MIN (1 Yr),MIN (1 Yr),MIN (1 Yr),MIN (1 Yr),,15.0,15.0,533.0,0.502,12.8,0.659,0.197,0.332,0.1,0.031,0.341,0.563,0.711,0.474,0.652,0.286,0.385,0.447,0.7,0.013,3.0,0.205,0.25,0.0,0.0,
