"('Game Highs', 'Season')","('Game Highs', 'Age')","('Game Highs', 'Tm')","('Game Highs', 'Lg')","('Game Highs', 'MP')","('Game Highs', 'FG')","('Game Highs', 'FGA')","('Game Highs', '3P')","('Game Highs', '3PA')","('Game Highs', '2P')","('Game Highs', '2PA')","('Game Highs', 'FT')","('Game Highs', 'FTA')","('Game Highs', 'ORB')","('Game Highs', 'DRB')","('Game Highs', 'TRB')","('Game Highs', 'AST')","('Game Highs', 'STL')","('Game Highs', 'BLK')","('Game Highs', 'TOV')","('Game Highs', 'PF')","('Game Highs', 'PTS')","('Game Highs', 'GmSc')"
2012-13,24.0,HOU,NBA,28:07,6.0,10.0,3.0,5.0,3.0,6.0,6.0,8.0,4.0,4.0,7.0,9.0,3.0,2.0,3.0,5.0,15.0,16.5
2013-14,25.0,HOU,NBA,42:21,7.0,15.0,5.0,9.0,5.0,10.0,7.0,8.0,5.0,7.0,11.0,8.0,5.0,3.0,5.0,6.0,20.0,18.0
2014-15,26.0,HOU,NBA,46:04,7.0,16.0,6.0,12.0,7.0,11.0,6.0,6.0,5.0,11.0,12.0,7.0,4.0,2.0,4.0,6.0,20.0,16.8
2015-16,27.0,HOU,NBA,40:42,9.0,14.0,5.0,11.0,6.0,9.0,6.0,6.0,4.0,9.0,12.0,12.0,6.0,3.0,5.0,6.0,22.0,21.7
2016-17,28.0,HOU,NBA,43:15,11.0,19.0,4.0,9.0,7.0,10.0,6.0,6.0,6.0,11.0,13.0,12.0,4.0,3.0,5.0,6.0,26.0,24.4
2017-18,29.0,LAC,NBA,42:28,8.0,18.0,4.0,8.0,7.0,10.0,6.0,6.0,5.0,6.0,8.0,8.0,5.0,1.0,7.0,5.0,23.0,18.1
2018-19,30.0,LAC,NBA,41:35,7.0,14.0,5.0,11.0,4.0,7.0,8.0,8.0,5.0,12.0,12.0,11.0,5.0,3.0,4.0,6.0,21.0,22.9
2019-20,31.0,LAC,NBA,40:41,6.0,13.0,4.0,9.0,4.0,9.0,5.0,5.0,4.0,12.0,16.0,11.0,5.0,3.0,3.0,6.0,20.0,20.4
2020-21,32.0,LAC,NBA,36:38,7.0,10.0,6.0,9.0,5.0,6.0,4.0,4.0,4.0,7.0,9.0,8.0,3.0,3.0,4.0,6.0,20.0,22.6
2021-22,33.0,MIN,NBA,35:35,8.0,12.0,5.0,9.0,8.0,9.0,7.0,8.0,6.0,9.0,10.0,12.0,6.0,3.0,4.0,6.0,20.0,22.7
2022-23,34.0,TOT,NBA,39:48,6.0,12.0,5.0,10.0,4.0,6.0,4.0,5.0,5.0,10.0,11.0,10.0,4.0,3.0,3.0,6.0,18.0,20.1
2022-23,34.0,LAL,NBA,38:16,6.0,12.0,4.0,10.0,4.0,6.0,4.0,4.0,2.0,10.0,10.0,5.0,4.0,3.0,3.0,5.0,18.0,15.4
2022-23,34.0,CHI,NBA,39:48,6.0,12.0,5.0,10.0,3.0,4.0,3.0,5.0,5.0,10.0,11.0,10.0,4.0,2.0,2.0,6.0,17.0,20.1
2023-24,35.0,TOT,NBA,38:22,10.0,15.0,4.0,8.0,7.0,10.0,4.0,6.0,3.0,9.0,10.0,11.0,4.0,3.0,4.0,5.0,26.0,24.2
2023-24,35.0,PHI,NBA,38:22,10.0,15.0,4.0,8.0,7.0,10.0,4.0,6.0,3.0,9.0,9.0,11.0,3.0,3.0,4.0,5.0,26.0,24.2
2023-24,35.0,MIL,NBA,36:07,8.0,13.0,4.0,8.0,4.0,6.0,4.0,4.0,3.0,9.0,10.0,7.0,4.0,2.0,2.0,5.0,20.0,19.6
Career,,,,46:04,11.0,19.0,6.0,12.0,8.0,11.0,8.0,8.0,6.0,12.0,16.0,12.0,6.0,3.0,7.0,6.0,26.0,24.4
,,,,,,,,,,,,,,,,,,,,,,
5 Seasons,,HOU,NBA,46:04,11.0,19.0,6.0,12.0,7.0,11.0,7.0,8.0,6.0,11.0,13.0,12.0,6.0,3.0,5.0,6.0,26.0,24.4
4 Seasons,,LAC,NBA,42:28,8.0,18.0,6.0,11.0,7.0,10.0,8.0,8.0,5.0,12.0,16.0,11.0,5.0,3.0,7.0,6.0,23.0,22.9
1 Season,,MIN,NBA,35:35,8.0,12.0,5.0,9.0,8.0,9.0,7.0,8.0,6.0,9.0,10.0,12.0,6.0,3.0,4.0,6.0,20.0,22.7
1 Season,,PHI,NBA,38:22,10.0,15.0,4.0,8.0,7.0,10.0,4.0,6.0,3.0,9.0,9.0,11.0,3.0,3.0,4.0,5.0,26.0,24.2
1 Season,,LAL,NBA,38:16,6.0,12.0,4.0,10.0,4.0,6.0,4.0,4.0,2.0,10.0,10.0,5.0,4.0,3.0,3.0,5.0,18.0,15.4
1 Season,,MIL,NBA,36:07,8.0,13.0,4.0,8.0,4.0,6.0,4.0,4.0,3.0,9.0,10.0,7.0,4.0,2.0,2.0,5.0,20.0,19.6
1 Season,,CHI,NBA,39:48,6.0,12.0,5.0,10.0,3.0,4.0,3.0,5.0,5.0,10.0,11.0,10.0,4.0,2.0,2.0,6.0,17.0,20.1
