Season,Team,Lg,Salary
2018-19,Memphis Grizzlies,NBA,"$838,464"
2019-20,Phoenix Suns,NBA,"$1,416,852"
2020-21,Phoenix Suns,NBA,"$3,925,000"
2021-22,Brooklyn Nets,NBA,"$3,650,000"
2021-22,Milwaukee Bucks,NBA,"$457,149"
2022-23,Brooklyn Nets,NBA,"$3,925,000"
2022-23,Milwaukee Bucks,NBA,"$2,100,000"
2023-24,Chicago Bulls,NBA,"$6,190,476"
2024-25,Chicago Bulls,NBA,"$6,500,000"
Career,(may be incomplete),,"$29,002,941"
