Highlight,Unnamed: 1,In Stathead
"Career high, Points",20.0,View full stats from top 20 games
"Career high, Rebounds",7.0,View full stats from top 20 games
"Career high, Assists",11.0,View full stats from top 20 games
"Career high, Steals",6.0,View full stats from top 20 games
"Career high, Blocks",3.0,View full stats from top 20 games
"Career high, Game Score",21.3,View full stats from top 20 games
