"('Game Highs', 'Season')","('Game Highs', 'Age')","('Game Highs', 'Tm')","('Game Highs', 'Lg')","('Game Highs', 'MP')","('Game Highs', 'FG')","('Game Highs', 'FGA')","('Game Highs', '3P')","('Game Highs', '3PA')","('Game Highs', '2P')","('Game Highs', '2PA')","('Game Highs', 'FT')","('Game Highs', 'FTA')","('Game Highs', 'ORB')","('Game Highs', 'DRB')","('Game Highs', 'TRB')","('Game Highs', 'AST')","('Game Highs', 'STL')","('Game Highs', 'BLK')","('Game Highs', 'TOV')","('Game Highs', 'PF')","('Game Highs', 'PTS')","('Game Highs', 'GmSc')"
2015-16,22.0,PHI,NBA,27:38,8.0,11.0,1.0,3.0,7.0,9.0,6.0,7.0,6.0,5.0,8.0,3.0,2.0,4.0,3.0,4.0,18.0,16.4
2016-17,23.0,PHI,NBA,41:59,11.0,19.0,3.0,4.0,10.0,15.0,5.0,6.0,5.0,11.0,14.0,5.0,3.0,5.0,4.0,6.0,25.0,23.1
2017-18,24.0,PHI,NBA,33:04,8.0,12.0,1.0,4.0,8.0,12.0,5.0,6.0,5.0,11.0,11.0,5.0,3.0,4.0,2.0,6.0,19.0,19.4
2018-19,25.0,PHO,NBA,38:10,8.0,16.0,0.0,0.0,8.0,16.0,8.0,8.0,6.0,10.0,11.0,5.0,4.0,4.0,4.0,6.0,19.0,19.6
2019-20,26.0,SAC,NBA,44:51,11.0,15.0,0.0,0.0,11.0,15.0,8.0,8.0,9.0,12.0,18.0,5.0,4.0,4.0,6.0,6.0,28.0,24.8
2020-21,27.0,SAC,NBA,42:11,10.0,15.0,1.0,1.0,10.0,15.0,10.0,12.0,6.0,14.0,17.0,6.0,2.0,6.0,4.0,6.0,25.0,28.9
2021-22,28.0,SAC,NBA,33:21,12.0,15.0,1.0,1.0,12.0,14.0,7.0,7.0,5.0,15.0,20.0,4.0,2.0,4.0,4.0,6.0,27.0,26.6
2022-23,29.0,SAC,NBA,30:51,7.0,11.0,1.0,1.0,7.0,10.0,3.0,4.0,3.0,8.0,11.0,3.0,1.0,2.0,3.0,3.0,16.0,16.7
2023-24,30.0,TOT,NBA,36:02,7.0,12.0,1.0,1.0,7.0,12.0,4.0,4.0,7.0,10.0,16.0,3.0,2.0,2.0,2.0,5.0,16.0,17.4
2023-24,30.0,DAL,NBA,30:15,7.0,12.0,0.0,0.0,7.0,12.0,3.0,4.0,5.0,7.0,10.0,3.0,1.0,2.0,2.0,4.0,16.0,14.9
2023-24,30.0,WAS,NBA,36:02,6.0,10.0,1.0,1.0,6.0,9.0,4.0,4.0,7.0,10.0,16.0,2.0,2.0,2.0,2.0,5.0,15.0,17.4
2024-25,31.0,WAS,NBA,31:05,8.0,11.0,0.0,1.0,8.0,11.0,6.0,6.0,7.0,9.0,12.0,4.0,2.0,3.0,4.0,4.0,20.0,19.0
Career,,,,44:51,12.0,19.0,3.0,4.0,12.0,16.0,10.0,12.0,9.0,15.0,20.0,6.0,4.0,6.0,6.0,6.0,28.0,28.9
,,,,,,,,,,,,,,,,,,,,,,
4 Seasons,,SAC,NBA,44:51,12.0,15.0,1.0,1.0,12.0,15.0,10.0,12.0,9.0,15.0,20.0,6.0,4.0,6.0,6.0,6.0,28.0,28.9
3 Seasons,,PHI,NBA,41:59,11.0,19.0,3.0,4.0,10.0,15.0,6.0,7.0,6.0,11.0,14.0,5.0,3.0,5.0,4.0,6.0,25.0,23.1
2 Seasons,,WAS,NBA,36:02,8.0,11.0,1.0,1.0,8.0,11.0,6.0,6.0,7.0,10.0,16.0,4.0,2.0,3.0,4.0,5.0,20.0,19.0
1 Season,,PHO,NBA,38:10,8.0,16.0,0.0,0.0,8.0,16.0,8.0,8.0,6.0,10.0,11.0,5.0,4.0,4.0,4.0,6.0,19.0,19.6
1 Season,,DAL,NBA,30:15,7.0,12.0,0.0,0.0,7.0,12.0,3.0,4.0,5.0,7.0,10.0,3.0,1.0,2.0,2.0,4.0,16.0,14.9
