Season,Team,Lg,Salary
2021-22,Charlotte Hornets,NBA,"$4,154,400"
2022-23,Charlotte Hornets,NBA,"$4,362,240"
2023-24,Charlotte Hornets,NBA,"$4,570,080"
Career,(may be incomplete),,"$13,086,720"
