Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
2021-22,21,DEN,NBA,SG,69.0,4.0,1310.0,8.6,21.4,0.403,4.9,13.4,0.366,3.7,8.0,0.465,0.518,4.0,4.7,0.856,0.5,6.5,7.0,7.2,1.5,0.7,3.2,5.7,26.1,109.0,112.0,
2022-23,22,2TM,NBA,PG,56.0,1.0,1085.0,10.3,25.8,0.399,5.3,14.2,0.371,5.0,11.5,0.434,0.502,3.9,4.6,0.843,0.9,5.2,6.1,7.8,1.8,0.7,3.7,4.3,29.7,107.0,115.0,
2022-23,22,DEN,NBA,PG,42.0,1.0,820.0,10.3,25.9,0.399,5.4,14.4,0.378,4.9,11.5,0.425,0.503,4.2,4.9,0.866,0.6,4.5,5.1,7.5,1.7,0.8,4.0,3.9,30.3,106.0,115.0,
2022-23,22,LAC,NBA,PG,14.0,0.0,265.0,10.2,25.3,0.401,4.8,13.7,0.351,5.4,11.6,0.46,0.496,2.8,3.7,0.75,1.8,7.2,9.1,8.7,2.0,0.4,2.8,5.5,27.9,111.0,114.0,
2023-24,23,LAC,NBA,PG,37.0,5.0,540.0,8.9,22.9,0.386,4.0,12.3,0.326,4.8,10.6,0.457,0.474,1.6,2.1,0.783,0.5,4.6,5.0,8.5,2.4,0.4,4.0,4.7,23.4,100.0,116.0,
2024-25,24,2TM,NBA,PG,24.0,0.0,239.0,9.7,24.3,0.398,6.6,16.9,0.39,3.1,7.4,0.417,0.534,4.7,5.4,0.885,1.0,4.1,5.2,6.6,3.7,0.8,5.2,6.0,30.7,107.0,108.0,
2024-25,24,LAC,NBA,PG,20.0,0.0,222.0,10.0,25.5,0.391,6.9,17.7,0.388,3.1,7.8,0.4,0.526,5.1,5.8,0.885,1.1,4.2,5.3,6.2,4.0,0.9,5.3,5.8,31.9,105.0,107.0,
2024-25,24,MIN,NBA,PG,4.0,0.0,17.0,5.8,8.7,0.667,2.9,5.8,0.5,2.9,2.9,1.0,0.833,0.0,0.0,,0.0,2.9,2.9,11.6,0.0,0.0,2.9,8.7,14.5,146.0,119.0,
2025-26,25,MIN,NBA,PG,14.0,0.0,119.0,8.1,16.5,0.488,3.2,10.1,0.32,4.8,6.5,0.75,0.585,1.2,1.6,0.75,0.8,5.2,6.1,7.3,2.4,0.0,3.6,6.1,20.6,113.0,114.0,
5 Yrs,5 Yrs,5 Yrs,5 Yrs,,200.0,10.0,3293.0,9.3,23.1,0.401,4.9,13.6,0.363,4.3,9.5,0.455,0.508,3.5,4.2,0.846,0.7,5.5,6.2,7.5,1.9,0.6,3.7,5.1,27.0,107.0,114.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAC (3 Yrs),LAC (3 Yrs),LAC (3 Yrs),LAC (3 Yrs),,71.0,5.0,1027.0,9.4,24.1,0.392,4.8,13.9,0.349,4.6,10.3,0.449,0.492,2.7,3.3,0.812,1.0,5.2,6.1,8.1,2.6,0.5,4.0,5.1,26.4,104.0,113.0,
DEN (2 Yrs),DEN (2 Yrs),DEN (2 Yrs),DEN (2 Yrs),,111.0,5.0,2130.0,9.3,23.1,0.401,5.1,13.8,0.371,4.2,9.3,0.446,0.511,4.1,4.8,0.86,0.6,5.8,6.3,7.3,1.6,0.8,3.5,5.0,27.7,108.0,114.0,
MIN (2 Yrs),MIN (2 Yrs),MIN (2 Yrs),MIN (2 Yrs),,18.0,0.0,136.0,7.8,15.6,0.5,3.2,9.6,0.333,4.6,6.0,0.765,0.602,1.1,1.4,0.75,0.7,5.0,5.7,7.8,2.1,0.0,3.5,6.4,19.8,116.0,115.0,
