"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Position Estimate', 'PG%')","('Position Estimate', 'SG%')","('Position Estimate', 'SF%')","('Position Estimate', 'PF%')","('Position Estimate', 'C%')","('+/- Per 100 Poss', 'OnCourt')","('+/- Per 100 Poss', 'On-Off')","('Turnovers', 'BadPass')","('Turnovers', 'LostBall')","('Fouls Committed', 'Shoot')","('Fouls Committed', 'Off.')","('Fouls Drawn', 'Shoot')","('Fouls Drawn', 'Off.')","('Misc.', 'PGA')","('Misc.', 'And1')","('Misc.', 'Blkd')","('Unnamed: 24_level_0', 'Awards')"
2011-12,21,WAS,NBA,PF,57.0,20.0,1078.0,0.0,0.0,0.0,68.0,32.0,-4.8,1.9,26.0,15.0,83.0,15.0,32.0,6.0,104.0,10.0,17.0,
2012-13,22,WAS,NBA,PF,51.0,4.0,601.0,0.0,0.0,0.0,93.0,7.0,-4.3,-1.6,11.0,10.0,57.0,4.0,15.0,8.0,62.0,2.0,15.0,
2013-14,23,2TM,NBA,PF,54.0,1.0,776.0,0.0,0.0,0.0,58.0,42.0,-7.8,-8.6,14.0,10.0,65.0,10.0,26.0,6.0,47.0,4.0,17.0,
2013-14,23,WAS,NBA,PF,33.0,1.0,470.0,0.0,0.0,0.0,84.0,16.0,-10.0,-12.8,10.0,4.0,32.0,7.0,14.0,4.0,21.0,3.0,10.0,
2013-14,23,DEN,NBA,PF,21.0,0.0,306.0,0.0,0.0,0.0,17.0,83.0,-4.3,-2.3,4.0,6.0,33.0,3.0,12.0,2.0,26.0,1.0,7.0,
3 Yrs,3 Yrs,3 Yrs,3 Yrs,,162.0,25.0,2455.0,0.0,0.0,0.0,71.0,29.0,-5.6,-2.3,51.0,35.0,205.0,29.0,73.0,20.0,213.0,16.0,49.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,13.0,1243.0,0.0,0.0,0.0,71.0,29.0,-5.6,-2.3,26.0,18.0,104.0,15.0,37.0,10.0,108.0,8.0,25.0,
,,,,,,,,,,,,,,,,,,,,,,,,
WAS (3 Yrs),WAS (3 Yrs),WAS (3 Yrs),WAS (3 Yrs),,141.0,25.0,2149.0,0.0,0.0,0.0,78.0,22.0,-5.8,-2.3,47.0,29.0,172.0,26.0,61.0,18.0,187.0,15.0,42.0,
DEN (1 Yr),DEN (1 Yr),DEN (1 Yr),DEN (1 Yr),,21.0,0.0,306.0,0.0,0.0,0.0,17.0,83.0,-4.3,-2.3,4.0,6.0,33.0,3.0,12.0,2.0,26.0,1.0,7.0,
