0
2013-14 NBA 3.8 (14th)
2015-16 NBA 4.3 (9th)
2017-18 NBA 4.2 (18th)
2018-19 NBA 4.0 (20th)
2019-20 NBA 5.2 (6th)
2020-21 NBA 5.6 (2nd)
2022-23 NBA 5.6 (2nd)
Active 4.3 (12th)
Career 4.3 (13th)
Career NBA 4.3 (13th)
Career Playoffs 4.1 (13th)
Career NBA Playoffs 4.1 (13th)
