Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
2005-06,19,WAS,NBA,PF,29,0,175,7.7,19.9,.388,0.9,3.9,.231,6.8,16.1,.426,.410,3.0,3.6,.833,3.6,7.7,11.3,3.0,1.5,2.1,3.6,10.7,19.3,93,105,
2006-07,20,WAS,NBA,PF,56,13,682,6.4,14.7,.437,0.3,2.0,.148,6.1,12.7,.482,.447,2.2,3.7,.612,5.8,8.5,14.3,2.9,1.3,2.4,3.7,7.0,15.4,97,108,
2007-08,21,WAS,NBA,PF,82,15,1675,8.1,17.2,.474,0.1,0.4,.231,8.0,16.8,.480,.477,3.4,4.9,.695,5.3,8.4,13.6,2.9,1.7,3.7,3.6,8.3,19.8,103,105,
2008-09,22,WAS,NBA,C,71,36,1703,9.2,19.5,.471,0.2,0.7,.238,9.0,18.9,.479,.475,3.5,5.0,.704,3.9,7.8,11.7,3.7,1.6,2.3,3.6,6.5,22.1,101,111,
2009-10,23,WAS,NBA,PF,81,36,2256,11.1,23.2,.478,0.3,1.0,.295,10.8,22.2,.487,.485,4.0,5.4,.744,3.7,8.1,11.8,3.9,2.0,1.6,4.2,5.1,26.5,101,106,
2010-11,24,WAS,NBA,PF,64,63,2172,10.0,22.5,.445,0.1,0.4,.222,9.9,22.1,.449,.447,5.2,6.7,.777,4.3,8.1,12.4,3.4,2.3,1.2,4.1,4.3,25.3,100,108,
2011-12,25,WAS,NBA,PF,26,13,626,7.7,20.3,.380,0.2,0.6,.286,7.5,19.7,.382,.384,2.7,4.1,.673,3.5,8.9,12.4,2.3,1.7,1.4,3.1,4.5,18.3,87,105,
2012-13,26,BRK,NBA,C,82,8,1555,12.0,23.5,.512,0.1,0.8,.136,11.9,22.7,.524,.514,5.1,7.5,.685,5.6,8.9,14.5,3.0,3.0,1.9,4.3,5.7,29.3,107,101,
2013-14,27,BRK,NBA,PF,73,7,1618,10.4,21.9,.476,0.5,1.8,.278,9.9,20.1,.494,.487,5.3,7.2,.742,3.9,8.8,12.7,3.6,2.4,1.2,3.6,5.4,26.6,104,105,6MOY-13
2014-15,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league
2015-16,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league
