"('Game Highs', 'Season')","('Game Highs', 'Age')","('Game Highs', 'Tm')","('Game Highs', 'Lg')","('Game Highs', 'MP')","('Game Highs', 'FG')","('Game Highs', 'FGA')","('Game Highs', '3P')","('Game Highs', '3PA')","('Game Highs', '2P')","('Game Highs', '2PA')","('Game Highs', 'FT')","('Game Highs', 'FTA')","('Game Highs', 'ORB')","('Game Highs', 'DRB')","('Game Highs', 'TRB')","('Game Highs', 'AST')","('Game Highs', 'STL')","('Game Highs', 'BLK')","('Game Highs', 'TOV')","('Game Highs', 'PF')","('Game Highs', 'PTS')","('Game Highs', 'GmSc')"
2000-01,20.0,LAC,NBA,43:08,8.0,18.0,4.0,6.0,8.0,17.0,5.0,7.0,8.0,6.0,11.0,4.0,4.0,1.0,4.0,5.0,21.0,20.3
2001-02,21.0,LAC,NBA,38:55,12.0,24.0,7.0,12.0,9.0,17.0,8.0,11.0,5.0,8.0,12.0,6.0,4.0,2.0,4.0,6.0,31.0,26.5
2002-03,22.0,LAC,NBA,40:04,8.0,20.0,5.0,12.0,8.0,16.0,8.0,9.0,8.0,8.0,12.0,4.0,3.0,1.0,4.0,5.0,24.0,18.7
2003-04,23.0,LAC,NBA,45:42,17.0,30.0,8.0,11.0,12.0,21.0,8.0,8.0,8.0,9.0,16.0,9.0,3.0,2.0,7.0,5.0,44.0,33.6
2004-05,24.0,PHO,NBA,50:02,12.0,23.0,9.0,17.0,8.0,13.0,7.0,9.0,6.0,12.0,14.0,6.0,4.0,2.0,4.0,6.0,37.0,31.8
2005-06,25.0,NYK,NBA,44:42,7.0,14.0,4.0,8.0,7.0,13.0,4.0,9.0,4.0,11.0,13.0,5.0,3.0,2.0,3.0,5.0,19.0,16.2
2006-07,26.0,NYK,NBA,56:16,14.0,25.0,7.0,12.0,9.0,15.0,7.0,9.0,6.0,14.0,16.0,6.0,3.0,2.0,6.0,6.0,35.0,29.7
2007-08,27.0,NYK,NBA,49:50,8.0,20.0,5.0,10.0,7.0,16.0,6.0,9.0,4.0,11.0,15.0,7.0,3.0,2.0,4.0,6.0,22.0,17.1
2008-09,28.0,NYK,NBA,43:36,11.0,24.0,7.0,13.0,9.0,14.0,9.0,10.0,4.0,9.0,12.0,8.0,3.0,1.0,6.0,6.0,34.0,28.4
2009-10,29.0,MIA,NBA,42:36,8.0,17.0,7.0,12.0,5.0,9.0,5.0,6.0,6.0,10.0,14.0,4.0,4.0,1.0,3.0,5.0,25.0,23.5
2010-11,30.0,ORL,NBA,43:30,6.0,17.0,4.0,10.0,5.0,9.0,6.0,8.0,3.0,9.0,9.0,5.0,2.0,1.0,2.0,5.0,20.0,15.0
2011-12,31.0,ORL,NBA,35:15,5.0,9.0,5.0,7.0,3.0,6.0,5.0,5.0,2.0,9.0,9.0,3.0,3.0,2.0,3.0,6.0,15.0,13.8
2012-13,32.0,NYK,NBA,28:55,1.0,11.0,1.0,4.0,0.0,7.0,2.0,2.0,5.0,5.0,10.0,1.0,0.0,0.0,2.0,1.0,5.0,1.0
Career,,,,56:16,17.0,30.0,9.0,17.0,12.0,21.0,9.0,11.0,8.0,14.0,16.0,9.0,4.0,2.0,7.0,6.0,44.0,33.6
,,,,,,,,,,,,,,,,,,,,,,
5 Seasons,,NYK,NBA,56:16,14.0,25.0,7.0,13.0,9.0,16.0,9.0,10.0,6.0,14.0,16.0,8.0,3.0,2.0,6.0,6.0,35.0,29.7
4 Seasons,,LAC,NBA,45:42,17.0,30.0,8.0,12.0,12.0,21.0,8.0,11.0,8.0,9.0,16.0,9.0,4.0,2.0,7.0,6.0,44.0,33.6
2 Seasons,,ORL,NBA,43:30,6.0,17.0,5.0,10.0,5.0,9.0,6.0,8.0,3.0,9.0,9.0,5.0,3.0,2.0,3.0,6.0,20.0,15.0
1 Season,,PHO,NBA,50:02,12.0,23.0,9.0,17.0,8.0,13.0,7.0,9.0,6.0,12.0,14.0,6.0,4.0,2.0,4.0,6.0,37.0,31.8
1 Season,,MIA,NBA,42:36,8.0,17.0,7.0,12.0,5.0,9.0,5.0,6.0,6.0,10.0,14.0,4.0,4.0,1.0,3.0,5.0,25.0,23.5
