Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
2015-16,19,IND,NBA,C,60.0,30.0,1367.0,9.6,19.3,0.498,0.1,0.5,0.214,9.5,18.7,0.506,0.501,3.2,4.4,0.727,2.5,9.6,12.1,1.5,0.9,3.1,2.4,5.7,22.5,103.0,101.0,ROY-8
2016-17,20,IND,NBA,C,81.0,81.0,2541.0,8.7,17.1,0.511,0.8,2.3,0.348,8.0,14.9,0.536,0.534,4.8,6.0,0.809,2.7,8.9,11.6,2.1,1.5,3.4,2.1,5.2,23.1,115.0,105.0,
2017-18,21,IND,NBA,C,65.0,62.0,1836.0,8.3,17.4,0.479,1.5,4.3,0.357,6.8,13.1,0.519,0.523,4.4,5.6,0.777,2.5,8.8,11.4,2.4,1.0,3.2,2.6,5.1,22.5,110.0,106.0,
2018-19,22,IND,NBA,C,74.0,74.0,2119.0,8.8,18.0,0.487,1.8,4.5,0.388,7.0,13.5,0.521,0.536,3.4,4.6,0.736,2.3,9.9,12.3,2.7,1.4,4.6,2.3,4.5,22.7,110.0,101.0,DPOY-5
2019-20,23,IND,NBA,C,62.0,62.0,1826.0,7.1,15.6,0.457,2.3,6.6,0.344,4.8,9.0,0.54,0.53,3.4,4.5,0.751,2.3,8.5,10.8,1.9,1.2,3.5,2.3,4.4,19.9,108.0,105.0,
2020-21,24,IND,NBA,C,47.0,47.0,1455.0,6.7,14.0,0.477,2.2,6.7,0.335,4.5,7.3,0.606,0.557,3.6,4.6,0.782,2.0,7.9,9.9,1.6,1.3,5.2,2.2,5.4,19.2,112.0,108.0,DPOY-9
2021-22,25,IND,NBA,C,42.0,42.0,1235.0,7.9,15.6,0.509,2.4,7.3,0.333,5.5,8.3,0.662,0.587,3.1,4.2,0.752,2.6,9.2,11.8,1.7,1.1,4.7,2.1,4.7,21.4,117.0,111.0,
2022-23,26,IND,NBA,C,62.0,62.0,1825.0,10.5,19.1,0.548,2.4,6.5,0.373,8.0,12.6,0.638,0.612,5.6,7.2,0.783,2.3,9.8,12.1,2.3,0.9,3.6,2.7,5.6,29.0,121.0,114.0,
2023-24,27,IND,NBA,C,77.0,77.0,2076.0,10.8,20.7,0.524,2.6,7.4,0.358,8.2,13.3,0.615,0.587,5.6,7.2,0.773,2.6,9.5,12.1,2.3,0.9,3.3,2.5,5.3,29.8,120.0,115.0,
2024-25,28,IND,NBA,C,72.0,72.0,2174.0,8.6,17.9,0.481,3.4,8.7,0.396,5.2,9.2,0.561,0.577,4.1,5.3,0.773,2.0,8.4,10.4,2.5,1.2,3.2,2.7,4.0,24.8,113.0,112.0,
2025-26,29,MIL,NBA,C,15.0,15.0,449.0,6.7,15.2,0.441,3.8,8.8,0.434,2.9,6.4,0.45,0.566,2.4,3.5,0.697,1.9,8.1,10.0,3.0,2.0,2.8,2.2,4.3,19.7,113.0,113.0,
11 Yrs,11 Yrs,11 Yrs,11 Yrs,,657.0,624.0,18903.0,8.7,17.5,0.498,2.0,5.6,0.365,6.7,12.0,0.56,0.556,4.2,5.4,0.77,2.4,9.0,11.4,2.2,1.2,3.7,2.4,4.9,23.7,113.0,108.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IND (10 Yrs),IND (10 Yrs),IND (10 Yrs),IND (10 Yrs),,642.0,609.0,18454.0,8.8,17.6,0.499,2.0,5.5,0.362,6.8,12.1,0.561,0.556,4.2,5.5,0.771,2.4,9.1,11.5,2.1,1.2,3.7,2.4,5.0,23.8,113.0,108.0,
MIL (1 Yr),MIL (1 Yr),MIL (1 Yr),MIL (1 Yr),,15.0,15.0,449.0,6.7,15.2,0.441,3.8,8.8,0.434,2.9,6.4,0.45,0.566,2.4,3.5,0.697,1.9,8.1,10.0,3.0,2.0,2.8,2.2,4.3,19.7,113.0,113.0,
