Season,Age,Team,Lg,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
2018-19,24,DEN,NBA,SG,14.0,14.0,517.0,13.5,0.569,0.361,0.241,1.8,10.1,5.9,9.3,1.2,1.2,5.9,16.1,0.9,0.1,1.0,0.096,-1.1,0.8,-0.3,0.2,
2019-20,25,DEN,NBA,SG,14.0,12.0,379.0,6.8,0.522,0.578,0.244,2.2,6.5,4.4,8.9,2.2,1.0,17.4,14.5,-0.1,0.2,0.0,0.003,-3.4,1.0,-2.3,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-24,29,ORL,NBA,SG,6.0,6.0,159.0,4.9,0.433,0.786,0.071,3.4,5.1,4.2,3.7,2.2,1.8,6.5,8.5,0.0,0.4,0.3,0.096,-4.7,2.7,-2.0,0.0,
2024-25,30,ORL,NBA,SG,5.0,0.0,83.0,4.6,0.438,0.75,0.0,1.3,6.2,3.5,5.1,1.9,1.2,0.0,4.4,0.0,0.0,0.0,0.027,-5.8,2.7,-3.1,0.0,
4 Yrs,4 Yrs,4 Yrs,4 Yrs,,39.0,32.0,1138.0,9.4,0.538,0.482,0.218,2.1,7.9,5.0,8.1,1.7,1.2,9.8,13.6,0.8,0.6,1.4,0.06,-2.7,1.3,-1.4,0.2,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,67.0,2393.0,9.4,0.538,0.482,0.218,2.1,7.9,5.0,8.1,1.7,1.2,9.8,13.6,1.7,1.3,3.0,0.06,-2.7,1.3,-1.4,0.3,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEN (2 Yrs),DEN (2 Yrs),DEN (2 Yrs),DEN (2 Yrs),,28.0,26.0,896.0,10.7,0.552,0.44,0.242,2.0,8.6,5.3,9.1,1.6,1.1,10.4,15.4,0.8,0.2,1.1,0.056,-2.1,0.9,-1.2,0.2,
ORL (2 Yrs),ORL (2 Yrs),ORL (2 Yrs),ORL (2 Yrs),,11.0,6.0,242.0,4.8,0.434,0.778,0.056,2.6,5.5,4.0,4.2,2.1,1.6,5.1,7.1,0.0,0.4,0.4,0.073,-5.1,2.7,-2.4,0.0,
