Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2005-06,22,MIL,NBA,PG,5.0,5.0,162.0,5.6,11.3,0.49,0.4,1.1,0.4,5.1,10.2,0.5,0.51,2.4,2.7,0.917,0.7,3.8,4.4,7.1,0.7,0.0,3.6,4.4,14.0,
2006-07,23,TOR,NBA,PG,6.0,5.0,136.0,9.8,20.1,0.487,1.3,2.6,0.5,8.5,17.5,0.485,0.52,4.5,5.6,0.81,1.3,1.3,2.6,6.4,1.9,0.5,3.7,1.9,25.4,
2007-08,24,TOR,NBA,PG,5.0,5.0,124.0,6.1,16.8,0.362,0.3,2.3,0.125,5.8,14.5,0.4,0.371,4.4,4.6,0.938,0.9,5.5,6.4,9.6,1.5,0.0,2.9,2.9,16.8,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-11,27,IND,NBA,PG,2.0,0.0,14.0,7.7,7.7,1.0,2.6,2.6,1.0,5.1,5.1,1.0,1.167,0.0,0.0,,0.0,2.6,2.6,5.1,0.0,0.0,5.1,0.0,18.0,
4 Yrs,4 Yrs,4 Yrs,4 Yrs,,18.0,15.0,436.0,7.1,15.5,0.457,0.7,2.0,0.375,6.4,13.5,0.47,0.481,3.6,4.0,0.878,0.9,3.5,4.4,7.5,1.2,0.2,3.5,3.1,18.5,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOR (2 Yrs),TOR (2 Yrs),TOR (2 Yrs),TOR (2 Yrs),,11.0,10.0,260.0,8.0,18.6,0.433,0.8,2.5,0.333,7.2,16.1,0.448,0.455,4.4,5.1,0.865,1.1,3.3,4.4,7.9,1.7,0.3,3.3,2.4,21.3,
MIL (1 Yr),MIL (1 Yr),MIL (1 Yr),MIL (1 Yr),,5.0,5.0,162.0,5.6,11.3,0.49,0.4,1.1,0.4,5.1,10.2,0.5,0.51,2.4,2.7,0.917,0.7,3.8,4.4,7.1,0.7,0.0,3.6,4.4,14.0,
IND (1 Yr),IND (1 Yr),IND (1 Yr),IND (1 Yr),,2.0,0.0,14.0,7.7,7.7,1.0,2.6,2.6,1.0,5.1,5.1,1.0,1.167,0.0,0.0,,0.0,2.6,2.6,5.1,0.0,0.0,5.1,0.0,18.0,
