"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Position Estimate', 'PG%')","('Position Estimate', 'SG%')","('Position Estimate', 'SF%')","('Position Estimate', 'PF%')","('Position Estimate', 'C%')","('+/- Per 100 Poss', 'OnCourt')","('+/- Per 100 Poss', 'On-Off')","('Turnovers', 'BadPass')","('Turnovers', 'LostBall')","('Fouls Committed', 'Shoot')","('Fouls Committed', 'Off.')","('Unnamed: 19_level_0', 'Shoot')","('Misc.', 'PGA')","('Misc.', 'And1')","('Misc.', 'Blkd')","('Unnamed: 23_level_0', 'Awards')"
2002-03,22,TOR,NBA,SF,51.0,10.0,666.0,0.0,6.0,91.0,3.0,0.0,-8.9,-2.7,25.0,6.0,36.0,5.0,17.0,50.0,3.0,12.0,
2003-04,23,2TM,NBA,SF,21.0,2.0,195.0,0.0,4.0,51.0,38.0,6.0,6.2,13.6,11.0,4.0,20.0,0.0,8.0,14.0,2.0,6.0,
2003-04,23,TOR,NBA,SG,2.0,0.0,8.0,0.0,100.0,0.0,0.0,0.0,73.3,76.8,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,
2003-04,23,CHI,NBA,SF,19.0,2.0,187.0,0.0,0.0,53.0,40.0,7.0,3.4,10.9,10.0,4.0,20.0,0.0,7.0,12.0,1.0,6.0,
2 Yrs,2 Yrs,2 Yrs,2 Yrs,,72.0,12.0,861.0,0.0,6.0,82.0,11.0,1.0,-5.5,1.0,36.0,10.0,56.0,5.0,25.0,64.0,5.0,18.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,14.0,981.0,0.0,6.0,82.0,11.0,1.0,-5.5,1.0,41.0,11.0,64.0,6.0,28.0,73.0,6.0,21.0,
,,,,,,,,,,,,,,,,,,,,,,,
TOR (2 Yrs),TOR (2 Yrs),TOR (2 Yrs),TOR (2 Yrs),,53.0,10.0,674.0,0.0,7.0,90.0,3.0,0.0,-7.9,-1.8,26.0,6.0,36.0,5.0,18.0,52.0,4.0,12.0,
CHI (1 Yr),CHI (1 Yr),CHI (1 Yr),CHI (1 Yr),,19.0,2.0,187.0,0.0,0.0,53.0,40.0,7.0,3.4,10.9,10.0,4.0,20.0,0.0,7.0,12.0,1.0,6.0,
