Highlight,Unnamed: 1,In Stathead
"Career high, Points",24.0,View full stats from top 20 games
"Career high, Rebounds",7.0,View full stats from top 20 games
"Career high, Assists",8.0,View full stats from top 20 games
"Career high, Steals",7.0,View full stats from top 20 games
"Career high, Blocks",1.0,View full stats from top 20 games
"Career high, Game Score",18.4,View full stats from top 20 games
