Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2023-24,20,ORL,NBA,SF,2,0,10,7.2,10.8,0.667,3.6,3.6,1.0,3.6,7.2,0.5,0.833,0.0,0.0,0.0,3.6,3.6,3.6,0.0,0.0,7.2,3.6,18.0,
2024-25,21,ORL,NBA,SF,1,0,4,18.0,18.0,1.0,18.0,18.0,1.0,0.0,0.0,,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,54.0,
2 Yrs,2 Yrs,2 Yrs,2 Yrs,,3,0,14,10.3,12.9,0.8,7.7,7.7,1.0,2.6,5.1,0.5,1.1,0.0,0.0,0.0,2.6,2.6,2.6,0.0,0.0,5.1,5.1,28.3,
