"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', '3P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', '3P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Added', 'FG Add')","('Added', 'TS Add')","('Unnamed: 26_level_0', 'Awards')"
2004-05,21,SAC,NBA,PG,45.0,0.0,455.0,0.385,0.435,0.2,0.406,0.655,0.464,0.47,0.214,86.0,93.0,56.0,84.0,87.0,88.0,145.0,109.0,-17.9,-18.5,
2005-06,22,SAC,NBA,SG,72.0,41.0,1913.0,0.48,0.534,0.369,0.54,0.847,0.604,0.407,0.328,106.0,112.0,103.0,110.0,114.0,113.0,122.0,162.0,55.0,88.5,
2006-07,23,SAC,NBA,SG,80.0,80.0,2818.0,0.473,0.515,0.381,0.533,0.844,0.614,0.534,0.312,103.0,106.0,106.0,107.0,112.0,113.0,163.0,147.0,77.8,190.9,
2007-08,24,SAC,NBA,SG,61.0,57.0,2216.0,0.456,0.478,0.402,0.515,0.869,0.618,0.632,0.291,100.0,99.0,111.0,103.0,115.0,114.0,207.0,131.0,31.7,180.6,
2008-09,25,SAC,NBA,SG,51.0,46.0,1947.0,0.42,0.423,0.415,0.491,0.867,0.601,0.65,0.342,92.0,87.0,113.0,98.0,113.0,110.0,213.0,152.0,-13.7,118.5,
2009-10,26,2TM,NBA,SG,46.0,43.0,1633.0,0.417,0.453,0.333,0.468,0.876,0.561,0.491,0.303,90.0,92.0,94.0,93.0,115.0,103.0,163.0,136.0,-46.0,31.0,
2009-10,26,SAC,NBA,SG,22.0,21.0,774.0,0.398,0.419,0.355,0.456,0.819,0.535,0.457,0.324,86.0,85.0,100.0,91.0,108.0,99.0,152.0,146.0,-30.5,-6.2,
2009-10,26,HOU,NBA,SG,24.0,22.0,859.0,0.435,0.484,0.31,0.479,0.924,0.586,0.523,0.282,94.0,98.0,87.0,96.0,122.0,108.0,174.0,127.0,-15.5,37.2,
2010-11,27,HOU,NBA,SG,80.0,80.0,2603.0,0.436,0.467,0.383,0.506,0.888,0.601,0.528,0.362,95.0,96.0,107.0,102.0,116.0,111.0,176.0,163.0,19.2,185.3,
2011-12,28,HOU,NBA,SG,40.0,40.0,1264.0,0.413,0.462,0.347,0.486,0.894,0.554,0.333,0.419,92.0,97.0,99.0,100.0,119.0,105.0,121.0,186.0,-1.4,32.9,
