"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', '3P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', '3P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Unnamed: 24_level_0', 'Awards')"
2005-06,22,SAC,NBA,SG,6.0,1.0,197.0,0.407,0.457,0.316,0.463,1.0,0.592,0.537,0.352,90.0,96.0,88.0,94.0,134.0,110.0,161.0,174.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2012-13,29,OKC,NBA,SG,11.0,0.0,323.0,0.38,0.386,0.37,0.446,0.907,0.521,0.333,0.357,84.0,80.0,103.0,90.0,120.0,97.0,123.0,147.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2015-16,32,SAS,NBA,SG,5.0,0.0,49.0,0.4,0.333,0.5,0.5,0.667,0.516,0.15,0.4,88.0,68.0,141.0,100.0,88.0,95.0,54.0,140.0,
3 Yrs,3 Yrs,3 Yrs,3 Yrs,,22.0,1.0,569.0,0.389,0.4,0.37,0.456,0.933,0.54,0.369,0.36,86.0,83.0,103.0,92.0,124.0,101.0,127.0,153.0,
,,,,,,,,,,,,,,,,,,,,,,,,
OKC (1 Yr),OKC (1 Yr),OKC (1 Yr),OKC (1 Yr),,11.0,0.0,323.0,0.38,0.386,0.37,0.446,0.907,0.521,0.333,0.357,84.0,80.0,103.0,90.0,120.0,97.0,123.0,147.0,
SAC (1 Yr),SAC (1 Yr),SAC (1 Yr),SAC (1 Yr),,6.0,1.0,197.0,0.407,0.457,0.316,0.463,1.0,0.592,0.537,0.352,90.0,96.0,88.0,94.0,134.0,110.0,161.0,174.0,
SAS (1 Yr),SAS (1 Yr),SAS (1 Yr),SAS (1 Yr),,5.0,0.0,49.0,0.4,0.333,0.5,0.5,0.667,0.516,0.15,0.4,88.0,68.0,141.0,100.0,88.0,95.0,54.0,140.0,
