"('Game Highs', 'Season')","('Game Highs', 'Age')","('Game Highs', 'Tm')","('Game Highs', 'Lg')","('Game Highs', 'MP')","('Game Highs', 'FG')","('Game Highs', 'FGA')","('Game Highs', '3P')","('Game Highs', '3PA')","('Game Highs', '2P')","('Game Highs', '2PA')","('Game Highs', 'FT')","('Game Highs', 'FTA')","('Game Highs', 'ORB')","('Game Highs', 'DRB')","('Game Highs', 'TRB')","('Game Highs', 'AST')","('Game Highs', 'STL')","('Game Highs', 'BLK')","('Game Highs', 'TOV')","('Game Highs', 'PF')","('Game Highs', 'PTS')","('Game Highs', 'GmSc')"
2002-03,23.0,DET,NBA,32:03,7.0,11.0,2.0,2.0,6.0,9.0,5.0,6.0,3.0,7.0,10.0,3.0,4.0,4.0,3.0,4.0,16.0,18.1
2003-04,24.0,DET,NBA,21:01,4.0,6.0,1.0,1.0,4.0,6.0,4.0,6.0,4.0,6.0,7.0,3.0,2.0,2.0,3.0,4.0,9.0,9.7
2006-07,27.0,UTA,NBA,42:52,9.0,17.0,4.0,9.0,6.0,8.0,7.0,8.0,5.0,14.0,18.0,6.0,4.0,4.0,5.0,6.0,23.0,22.3
2007-08,28.0,UTA,NBA,46:06,8.0,19.0,4.0,7.0,7.0,14.0,7.0,8.0,8.0,15.0,19.0,5.0,2.0,2.0,5.0,6.0,22.0,20.9
2008-09,29.0,UTA,NBA,30:24,2.0,9.0,1.0,2.0,1.0,7.0,3.0,4.0,1.0,7.0,8.0,2.0,0.0,1.0,2.0,4.0,8.0,3.4
2009-10,30.0,UTA,NBA,11:00,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,7.0,6.4
Career,,,,46:06,9.0,19.0,4.0,9.0,7.0,14.0,7.0,8.0,8.0,15.0,19.0,6.0,4.0,4.0,5.0,6.0,23.0,22.3
,,,,,,,,,,,,,,,,,,,,,,
4 Seasons,,UTA,NBA,46:06,9.0,19.0,4.0,9.0,7.0,14.0,7.0,8.0,8.0,15.0,19.0,6.0,4.0,4.0,5.0,6.0,23.0,22.3
2 Seasons,,DET,NBA,32:03,7.0,11.0,2.0,2.0,6.0,9.0,5.0,6.0,4.0,7.0,10.0,3.0,4.0,4.0,3.0,4.0,16.0,18.1
