Season,Age,Team,Lg,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
2009-10,24,CHI,NBA,PF,82,70,2204,13.8,.521,.000,.278,11.6,19.2,15.4,5.0,1.2,3.6,13.9,16.7,1.2,3.5,4.7,.103,-2.4,0.5,-2.0,0.0,ROY-5
2010-11,25,CHI,NBA,PF,80,19,1742,14.3,.502,.016,.295,11.2,19.4,15.4,5.3,1.2,4.6,11.1,16.8,1.4,3.8,5.2,.143,-2.2,1.4,-0.9,0.5,
2011-12,26,CHI,NBA,PF,63,0,1284,16.9,.522,.000,.334,12.0,16.8,14.4,5.9,1.1,4.5,11.5,18.6,1.8,2.6,4.5,.167,-0.7,1.5,0.8,0.9,6MOY-5
2012-13,27,CHI,NBA,PF,65,5,1459,14.4,.518,.009,.297,9.7,17.5,13.6,7.1,1.0,4.7,13.2,18.1,1.0,2.3,3.3,.109,-2.1,1.0,-1.1,0.3,
2013-14,28,CHI,NBA,PF,82,8,2351,16.0,.524,.008,.314,9.8,17.1,13.5,7.3,0.9,3.7,12.8,23.0,1.4,4.4,5.7,.117,-1.3,0.4,-1.0,0.6,6MOY-2
2014-15,29,CHI,NBA,PF,62,17,1692,16.1,.545,.000,.364,10.7,14.6,12.7,6.9,1.1,3.2,11.6,17.6,2.7,2.1,4.8,.137,-0.5,0.1,-0.4,0.7,6MOY-10
2015-16,30,CHI,NBA,PF,73,55,1936,15.7,.556,.006,.292,11.4,15.9,13.7,8.3,1.2,2.9,12.1,14.6,3.2,2.2,5.4,.133,-0.4,0.4,0.0,1.0,
2016-17,31,2TM,NBA,PF,78,71,1989,15.0,.543,.018,.223,8.6,17.9,13.2,5.9,1.0,2.6,11.9,19.3,1.6,2.5,4.0,.097,-1.1,-0.4,-1.5,0.2,
2016-17,31,CHI,NBA,PF,55,55,1502,15.4,.549,.023,.225,8.5,19.0,13.7,6.5,0.9,2.6,11.7,19.2,1.4,1.9,3.3,.104,-1.0,-0.2,-1.2,0.3,
2016-17,31,OKC,NBA,PF,23,16,487,13.8,.528,.006,.218,8.6,14.8,11.7,4.2,1.4,2.5,12.5,19.5,0.2,0.6,0.8,.076,-1.7,-0.9,-2.5,-0.1,
2017-18,32,MIN,NBA,PF,82,82,2726,15.4,.610,.047,.251,8.1,16.7,12.4,5.2,1.1,1.9,9.8,14.7,5.4,1.7,7.2,.126,0.1,-0.7,-0.5,1.0,
2018-19,33,MIN,NBA,PF,70,57,1686,17.8,.612,.063,.330,10.8,18.3,14.5,7.3,1.5,2.0,10.6,17.2,3.7,1.4,5.1,.144,0.3,-0.4,-0.1,0.8,
2019-20,34,NYK,NBA,C,62,56,1025,16.1,.610,.049,.196,11.2,16.7,13.9,7.6,1.3,2.8,13.1,14.8,1.8,0.8,2.6,.120,-0.8,-0.3,-1.1,0.2,
2020-21,35,NYK,NBA,C,45,3,936,16.0,.661,.095,.348,11.6,17.3,14.5,5.4,1.7,5.0,10.8,9.7,2.1,1.7,3.8,.195,-0.7,2.1,1.3,0.8,
2021-22,36,NYK,NBA,C,52,4,946,12.0,.606,.229,.313,9.8,16.3,13.0,4.9,1.2,4.2,12.5,10.0,1.4,1.2,2.7,.135,-3.0,1.0,-2.0,0.0,
2022-23,37,WAS,NBA,C,49,2,480,11.4,.585,.192,.336,7.7,13.6,10.8,9.6,1.5,2.1,15.3,15.3,0.4,0.5,0.8,.082,-3.6,0.5,-3.2,-0.1,
2023-24,38,2TM,NBA,PF,20,1,204,5.9,.449,.270,.054,6.6,13.8,10.2,6.9,0.7,3.2,11.7,9.0,0.0,0.2,0.2,.044,-5.3,0.1,-5.3,-0.2,
2023-24,38,NYK,NBA,PF,16,1,165,3.2,.335,.261,.087,6.8,12.3,9.5,6.7,0.6,3.4,17.3,7.6,-0.1,0.2,0.1,.019,-6.9,0.0,-6.9,-0.2,
2023-24,38,DET,NBA,PF,4,0,39,17.6,.643,.286,.000,5.6,20.4,12.9,8.0,1.2,2.2,0.0,15.3,0.1,0.0,0.1,.149,1.2,0.4,1.7,0.0,
2024-25,39,CHO,NBA,C,37,11,409,10.8,.515,.021,.211,13.0,18.4,15.6,7.5,1.1,4.3,19.4,13.4,0.0,0.4,0.4,.043,-5.2,-0.1,-5.3,-0.3,
,,,,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
16 Yrs,16 Yrs,16 Yrs,16 Yrs,,1002,461,23069,15.1,.554,.031,.289,10.3,17.2,13.7,6.4,1.2,3.3,12.1,16.7,28.9,31.3,60.2,.125,-1.2,0.3,-0.9,6.5,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82,38,1888,15.1,.554,.031,.289,10.3,17.2,13.7,6.4,1.2,3.3,12.1,16.7,2.4,2.6,4.9,.125,-1.2,0.3,-0.9,0.5,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHI (8 Yrs),CHI (8 Yrs),CHI (8 Yrs),CHI (8 Yrs),,562,229,14170,15.3,.529,.008,.299,10.6,17.4,14.1,6.6,1.1,3.7,12.4,18.1,14.0,22.8,36.8,.125,-1.4,0.6,-0.8,4.4,
NYK (4 Yrs),NYK (4 Yrs),NYK (4 Yrs),NYK (4 Yrs),,175,64,3072,14.1,.613,.115,.261,10.7,16.5,13.6,6.1,1.3,3.9,12.5,11.4,5.1,3.9,9.1,.142,-1.8,0.8,-1.0,0.8,
MIN (2 Yrs),MIN (2 Yrs),MIN (2 Yrs),MIN (2 Yrs),,152,139,4412,16.3,.611,.054,.284,9.1,17.3,13.2,6.0,1.3,1.9,10.2,15.7,9.1,3.1,12.2,.133,0.2,-0.6,-0.4,1.8,
WAS (1 Yr),WAS (1 Yr),WAS (1 Yr),WAS (1 Yr),,49,2,480,11.4,.585,.192,.336,7.7,13.6,10.8,9.6,1.5,2.1,15.3,15.3,0.4,0.5,0.8,.082,-3.6,0.5,-3.2,-0.1,
CHO (1 Yr),CHO (1 Yr),CHO (1 Yr),CHO (1 Yr),,37,11,409,10.8,.515,.021,.211,13.0,18.4,15.6,7.5,1.1,4.3,19.4,13.4,0.0,0.4,0.4,.043,-5.2,-0.1,-5.3,-0.3,
OKC (1 Yr),OKC (1 Yr),OKC (1 Yr),OKC (1 Yr),,23,16,487,13.8,.528,.006,.218,8.6,14.8,11.7,4.2,1.4,2.5,12.5,19.5,0.2,0.6,0.8,.076,-1.7,-0.9,-2.5,-0.1,
DET (1 Yr),DET (1 Yr),DET (1 Yr),DET (1 Yr),,4,0,39,17.6,.643,.286,.000,5.6,20.4,12.9,8.0,1.2,2.2,0.0,15.3,0.1,0.0,0.1,.149,1.2,0.4,1.7,0.0,
