0
2020-21 NBA 15.3 (5th)
2021-22 NBA 14.9 (4th)
2022-23 NBA 13.5 (11th)
2023-24 NBA 15.5 (5th)
2024-25 NBA 14.5 (6th)
2025-26 NBA 12.8 (19th)
Active 13.5 (11th)
