Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
2018-19,23.0,DEN,NBA,C,1,0,13:11,3,4,0.75,0,0,,0,0,,3,9,0,0,0,1,1,6
2019-20,24.0,DEN,NBA,C,1,0,11:58,2,4,0.5,1,3,0.333,0,0,,0,2,1,1,0,0,1,5
2020-21,25.0,DEN,NBA,C,1,1,19:00,3,4,0.75,0,0,,0,0,,0,7,5,0,1,2,1,6
2021-22,26.0,DEN,NBA,C,1,1,21:01,4,5,0.8,2,3,0.667,0,0,,3,9,8,1,0,1,0,10
2022-23,27.0,DEN,NBA,C,1,1,20:26,2,4,0.5,0,1,0.0,0,0,,3,5,6,2,0,2,0,4
2023-24,28.0,DEN,NBA,C,1,1,23:19,6,8,0.75,1,1,1.0,0,0,,3,4,9,2,0,1,1,13
2024-25,29.0,DEN,NBA,C,1,1,6:07,1,1,1.0,0,0,,0,0,,0,1,3,0,0,2,0,2
2024-25,29.0,DEN,NBA,C,1,1,10:21,1,3,0.333,0,2,0.0,0,2,0.0,2,4,2,0,0,1,0,2
Career,,,NBA,,8,6,125,22,33,0.667,4,10,0.4,0,2,0.0,14,41,34,6,1,10,4,48
