Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
2010-11,23,IND,NBA,PG,5.0,5.0,146.0,6.6,16.8,0.391,1.5,2.2,0.667,5.1,14.6,0.35,0.435,2.6,4.0,0.636,1.5,3.3,4.7,7.3,1.8,0.7,3.3,2.6,17.2,97.0,112.0,
2011-12,24,IND,NBA,PG,11.0,0.0,205.0,9.6,18.6,0.514,1.1,2.9,0.364,8.5,15.7,0.542,0.543,5.3,6.1,0.87,0.8,2.9,3.7,8.8,3.7,0.0,2.9,2.9,25.6,123.0,101.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,26,LAC,NBA,PG,13.0,0.0,249.0,7.0,18.1,0.389,0.2,2.4,0.083,6.8,15.7,0.436,0.394,7.8,9.0,0.867,2.0,3.4,5.4,6.2,1.2,0.2,2.4,3.4,22.1,110.0,116.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-18,30,IND,NBA,PG,7.0,7.0,214.0,7.7,16.8,0.456,2.0,5.7,0.348,5.7,11.1,0.511,0.515,2.2,3.0,0.75,0.2,4.9,5.2,8.2,1.7,0.0,2.2,1.7,19.5,113.0,107.0,
2018-19,31,IND,NBA,PG,4.0,4.0,117.0,8.3,19.6,0.422,1.7,4.8,0.364,6.5,14.8,0.441,0.467,2.6,2.6,1.0,1.7,3.5,5.2,7.0,0.9,0.0,4.3,4.8,20.9,94.0,110.0,
5 Yrs,5 Yrs,5 Yrs,5 Yrs,,40.0,16.0,931.0,7.8,17.9,0.436,1.2,3.5,0.333,6.6,14.4,0.461,0.469,4.5,5.4,0.835,1.2,3.6,4.9,7.5,1.9,0.2,2.9,3.0,21.3,109.0,109.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IND (4 Yrs),IND (4 Yrs),IND (4 Yrs),IND (4 Yrs),,27.0,16.0,682.0,8.1,17.8,0.454,1.6,4.0,0.392,6.5,13.9,0.472,0.498,3.3,4.1,0.808,0.9,3.7,4.7,7.9,2.2,0.2,3.0,2.8,21.0,109.0,107.0,
LAC (1 Yr),LAC (1 Yr),LAC (1 Yr),LAC (1 Yr),,13.0,0.0,249.0,7.0,18.1,0.389,0.2,2.4,0.083,6.8,15.7,0.436,0.394,7.8,9.0,0.867,2.0,3.4,5.4,6.2,1.2,0.2,2.4,3.4,22.1,110.0,116.0,
