"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Round')","('Unnamed: 5_level_0', 'Opp')","('Unnamed: 6_level_0', 'W/L')","('Unnamed: 7_level_0', 'G')","('Per Game', 'MP')","('Per Game', 'PTS')","('Per Game', 'TRB')","('Per Game', 'AST')","('Per Game', 'STL')","('Per Game', 'BLK')","('Totals', 'FG')","('Totals', 'FGA')","('Totals', 'FG%')","('Totals', '3P')","('Totals', '3PA')","('Totals', '3P%')","('Totals', '2P')","('Totals', '2PA')","('Totals', '2P%')","('Totals', 'eFG%')","('Totals', 'FT')","('Totals', 'FTA')","('Totals', 'FT%')","('Totals', 'ORB')","('Totals', 'DRB')","('Totals', 'TRB')","('Totals', 'AST')","('Totals', 'STL')","('Totals', 'BLK')","('Totals', 'TOV')","('Totals', 'PF')","('Totals', 'PTS')","('Unnamed: 36_level_0', 'Awards')"
2010-11,23,IND,NBA,EC1,CHI,L (1-4),5,29.2,9.4,2.6,4.0,1.0,0.4,18,46,.391,4,6,.667,14,40,.350,.435,7,11,.636,4,9,13,20,5,2,9,7,47,
2011-12,24,IND,NBA,EC1,ORL,W (4-1),5,18.8,8.8,1.8,4.6,1.6,0.0,19,35,.543,3,7,.429,16,28,.571,.586,3,3,1.000,2,7,9,23,8,0,1,5,44,
2011-12,24,IND,NBA,ECS,MIA,L (2-4),6,18.5,8.7,0.8,1.7,1.0,0.0,17,35,.486,1,4,.250,16,31,.516,.500,17,20,.850,1,4,5,10,6,0,10,6,52,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,26,LAC,NBA,WC1,GSW,W (4-3),7,20.3,9.6,1.4,3.0,0.7,0.1,19,50,.380,1,7,.143,18,43,.419,.390,28,30,.933,4,6,10,21,5,1,8,11,67,
2013-14,26,LAC,NBA,WCS,OKC,L (2-4),6,17.8,7.2,2.8,1.7,0.2,0.0,16,40,.400,0,5,.000,16,35,.457,.400,11,15,.733,6,11,17,10,1,0,4,6,43,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-18,30,IND,NBA,EC1,CLE,L (3-4),7,30.6,11.3,3.0,4.7,1.0,0.0,31,68,.456,8,23,.348,23,45,.511,.515,9,12,.750,1,20,21,33,7,0,9,7,79,
2018-19,31,IND,NBA,EC1,BOS,L (0-4),4,29.3,12.0,3.0,4.0,0.5,0.0,19,45,.422,4,11,.364,15,34,.441,.467,6,6,1.000,4,8,12,16,2,0,10,11,48,
2019-20,Did not play - retired,Did not play - retired,Did not play - retired,Did not play - retired,Did not play - retired,Did not play - retired,Did not play - retired,Did not play - retired,Did not play - retired,Did not play - retired,Did not play - retired,Did not play - retired,Did not play - retired,Did not play - retired,Did not play - retired,Did not play - retired,Did not play - retired,Did not play - retired,Did not play - retired,Did not play - retired,Did not play - retired,Did not play - retired,Did not play - retired,Did not play - retired,Did not play - retired,Did not play - retired,Did not play - retired,Did not play - retired,Did not play - retired,Did not play - retired,Did not play - retired,Did not play - retired,Did not play - retired,Did not play - retired,Did not play - retired,Did not play - retired
2020-21,Did not play - retired,Did not play - retired,Did not play - retired,Did not play - retired,Did not play - retired,Did not play - retired,Did not play - retired,Did not play - retired,Did not play - retired,Did not play - retired,Did not play - retired,Did not play - retired,Did not play - retired,Did not play - retired,Did not play - retired,Did not play - retired,Did not play - retired,Did not play - retired,Did not play - retired,Did not play - retired,Did not play - retired,Did not play - retired,Did not play - retired,Did not play - retired,Did not play - retired,Did not play - retired,Did not play - retired,Did not play - retired,Did not play - retired,Did not play - retired,Did not play - retired,Did not play - retired,Did not play - retired,Did not play - retired,Did not play - retired,Did not play - retired
5 Yrs (7 Series),5 Yrs (7 Series),5 Yrs (7 Series),5 Yrs (7 Series),5 Yrs (7 Series),5 Yrs (7 Series),2-5,40,23.3,9.5,2.2,3.3,0.9,0.1,139,319,.436,21,63,.333,118,256,.461,.469,81,97,.835,22,65,87,133,34,3,51,53,380,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WC1 (1 Series),WC1 (1 Series),WC1 (1 Series),WC1 (1 Series),WC1 (1 Series),WC1 (1 Series),1-0,7,20.3,9.6,1.4,3.0,0.7,0.1,19,50,.380,1,7,.143,18,43,.419,.390,28,30,.933,4,6,10,21,5,1,8,11,67,
EC1 (4 Series),EC1 (4 Series),EC1 (4 Series),EC1 (4 Series),EC1 (4 Series),EC1 (4 Series),1-3,21,27.2,10.4,2.6,4.4,1.0,0.1,87,194,.448,19,47,.404,68,147,.463,.497,25,32,.781,11,44,55,92,22,2,29,30,218,
WCS (1 Series),WCS (1 Series),WCS (1 Series),WCS (1 Series),WCS (1 Series),WCS (1 Series),0-1,6,17.8,7.2,2.8,1.7,0.2,0.0,16,40,.400,0,5,.000,16,35,.457,.400,11,15,.733,6,11,17,10,1,0,4,6,43,
ECS (1 Series),ECS (1 Series),ECS (1 Series),ECS (1 Series),ECS (1 Series),ECS (1 Series),0-1,6,18.5,8.7,0.8,1.7,1.0,0.0,17,35,.486,1,4,.250,16,31,.516,.500,17,20,.850,1,4,5,10,6,0,10,6,52,
