"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'College')","('Unnamed: 3_level_0', 'G')","('Unnamed: 4_level_0', 'MP')","('Totals', 'FG')","('Totals', 'FGA')","('Totals', '3P')","('Totals', '3PA')","('Totals', 'FT')","('Totals', 'FTA')","('Totals', 'ORB')","('Totals', 'TRB')","('Totals', 'AST')","('Totals', 'STL')","('Totals', 'BLK')","('Totals', 'TOV')","('Totals', 'PF')","('Totals', 'PTS')","('Shooting', 'FG%')","('Shooting', '3P%')","('Shooting', 'FT%')","('Per Game', 'MP')","('Per Game', 'PTS')","('Per Game', 'TRB')","('Per Game', 'AST')"
2003-04,21.0,UMASS,29,386,39,72,0,0,15,34,52,100,11,10,51,33,69,93,0.542,,0.441,13.3,3.2,3.4,0.4
2004-05,22.0,UMASS,28,649,65,114,0,0,47,67,74,148,33,28,72,51,92,177,0.57,,0.701,23.2,6.3,5.3,1.2
2005-06,23.0,UMASS,28,816,109,179,0,0,76,121,83,195,31,21,108,54,96,294,0.609,,0.628,29.1,10.5,7.0,1.1
2006-07,24.0,UMASS,33,1010,165,270,0,0,117,188,126,315,28,29,168,79,111,447,0.611,,0.622,30.6,13.5,9.5,0.8
Career,,,118,2861,378,635,0,0,255,410,335,758,103,88,399,217,368,1011,0.595,,0.622,24.2,8.6,6.4,0.9
