PLAYER_ID,FIRST_NAME,LAST_NAME,found,url,error
2637,Alex,Scales,True,https://www.sports-reference.com/cbb/players/alex-scales-1.html,
12024,Matt,Santangelo,True,https://www.sports-reference.com/cbb/players/matt-santangelo-1.html,
12145,Brian,Montonati,True,https://www.sports-reference.com/cbb/players/brian-montonati-1.html,
12023,Pepe,Sanchez,True,https://www.sports-reference.com/cbb/players/pepe-sanchez-1.html,
2121,Terrance,Roberson,True,https://www.sports-reference.com/cbb/players/terrance-roberson-1.html,
12021,Aubrey,Reese,True,https://www.sports-reference.com/cbb/players/aubrey-reese-1.html,
12149,Damon,Reed,False,,404 Not Found
12148,Reed,Rawlings,True,https://www.sports-reference.com/cbb/players/reed-rawlings-1.html,
12147,Matthew,Nielsen,False,,404 Not Found
12146,Ndongo,N'diaye,True,https://www.sports-reference.com/cbb/players/ndongo-ndiaye-1.html,
12022,Julius Doc,Robinson,False,,404 Not Found
12017,Caswell,Cyrus,True,https://www.sports-reference.com/cbb/players/caswell-cyrus-1.html,
12133,Ed,Cota,True,https://www.sports-reference.com/cbb/players/ed-cota-1.html,
12132,Eric,Coley,True,https://www.sports-reference.com/cbb/players/eric-coley-1.html,
12131,Mario,Bland,True,https://www.sports-reference.com/cbb/players/mario-bland-1.html,
12020,Lamont,Barnes,True,https://www.sports-reference.com/cbb/players/lamont-barnes-1.html,
12019,Harold,Arceneaux,True,https://www.sports-reference.com/cbb/players/harold-arceneaux-1.html,
2124,Malik,Allen,True,https://www.sports-reference.com/cbb/players/malik-allen-1.html,
12154,Michael,Hicks,True,https://www.sports-reference.com/cbb/players/michael-hicks-1.html,
12155,Andre,Hutson,True,https://www.sports-reference.com/cbb/players/andre-hutson-1.html,
12156,Nate,James,True,https://www.sports-reference.com/cbb/players/nate-james-1.html,
12158,Darren,Kelly,True,https://www.sports-reference.com/cbb/players/darren-kelly-1.html,
12157,Darrell,Johns,True,https://www.sports-reference.com/cbb/players/darrell-johns-1.html,
2798,Horace,Jenkins,False,,404 Not Found
12153,Charles,Hathaway,True,https://www.sports-reference.com/cbb/players/charles-hathaway-1.html,
12033,Adam,Allenspach,True,https://www.sports-reference.com/cbb/players/adam-allenspach-1.html,
12152,Kenny,Gregory,True,https://www.sports-reference.com/cbb/players/kenny-gregory-1.html,
12034,Cookie,Belcher,True,https://www.sports-reference.com/cbb/players/cookie-belcher-1.html,
2294,Charlie,Bell,True,https://www.sports-reference.com/cbb/players/charlie-bell-1.html,
12035,Calvin,Bowman,True,https://www.sports-reference.com/cbb/players/calvin-bowman-1.html,
12159,Zach,Marbury,True,https://www.sports-reference.com/cbb/players/zach-marbury-1.html,
12162,Troy,Ostler,True,https://www.sports-reference.com/cbb/players/troy-ostler-1.html,
12161,DeMarcus,Minor,True,https://www.sports-reference.com/cbb/players/demarcus-minor-1.html,
12041,Michael,Wright,True,https://www.sports-reference.com/cbb/players/michael-wright-1.html,
12040,Brent,Wright,True,https://www.sports-reference.com/cbb/players/brent-wright-1.html,
12172,Souleymane,Wane,True,https://www.sports-reference.com/cbb/players/souleymane-wane-1.html,
12151,Jerry,Green,True,https://www.sports-reference.com/cbb/players/jerry-green-1.html,
12170,Damone,Thornton,False,,404 Not Found
12169,Greg,Stevenson,True,https://www.sports-reference.com/cbb/players/greg-stevenson-1.html,
12168,Lee,Scruggs,True,https://www.sports-reference.com/cbb/players/lee-scruggs-1.html,
12167,Kenny,Satterfield,True,https://www.sports-reference.com/cbb/players/kenny-satterfield-1.html,
2369,Norman,Richardson,False,,404 Not Found
12166,Martin,Rancik,True,https://www.sports-reference.com/cbb/players/martin-rancik-1.html,
12165,Demetrius,Porter,True,https://www.sports-reference.com/cbb/players/demetrius-porter-1.html,
12164,Rashad,Phillips,True,https://www.sports-reference.com/cbb/players/rashad-phillips-1.html,
40046,Lazaros,Papadopoulos,False,,404 Not Found
200081,Jamario,Moon,False,,404 Not Found
12160,Mike,Mardesich,True,https://www.sports-reference.com/cbb/players/mike-mardesich-1.html,
12171,Tory,Walker,True,https://www.sports-reference.com/cbb/players/tory-walker-1.html,
12031,SirValiant,Brown,True,https://www.sports-reference.com/cbb/players/sirvaliant-brown-1.html,
12032,Ryan,Carroll,True,https://www.sports-reference.com/cbb/players/ryan-carroll-1.html,
12036,Gyasi,Cline-Heard,True,https://www.sports-reference.com/cbb/players/gyasi-cline-heard-1.html,
12037,Tate,Decker,True,https://www.sports-reference.com/cbb/players/tate-decker-1.html,
2230,Maurice,Evans,True,https://www.sports-reference.com/cbb/players/maurice-evans-1.html,
12039,Anthony,Evans,True,https://www.sports-reference.com/cbb/players/anthony-evans-1.html,
12150,Benjamin,Eze,False,,404 Not Found
2386,Kimani,Ffriend,True,https://www.sports-reference.com/cbb/players/kimani-ffriend-1.html,
12038,Robb,Dryden,False,,404 Not Found
12046,Andy,Ellis,True,https://www.sports-reference.com/cbb/players/andy-ellis-1.html,
12045,Teddy,Dupay,True,https://www.sports-reference.com/cbb/players/teddy-dupay-1.html,
12044,Craig,Dawson,True,https://www.sports-reference.com/cbb/players/craig-dawson-1.html,
2501,Reggie,Evans,True,https://www.sports-reference.com/cbb/players/reggie-evans-1.html,
12043,Lenny,Cooke,False,,404 Not Found
12066,David,Graves,True,https://www.sports-reference.com/cbb/players/david-graves-1.html,
2696,Lynn,Greer,True,https://www.sports-reference.com/cbb/players/lynn-greer-1.html,
12067,Rod,Grizzard,True,https://www.sports-reference.com/cbb/players/rod-grizzard-1.html,
101219,Anthony,Grundy,True,https://www.sports-reference.com/cbb/players/anthony-grundy-1.html,
12047,Peter,Fehse,False,,404 Not Found
12042,Chris,Christoffersen,True,https://www.sports-reference.com/cbb/players/chris-christoffersen-1.html,
12287,Lee,Benson,True,https://www.sports-reference.com/cbb/players/lee-benson-1.html,
12290,Chris,Burgess,True,https://www.sports-reference.com/cbb/players/chris-burgess-1.html,
12289,Sylvere,Bryan,False,,404 Not Found
12288,Brian,Brown,True,https://www.sports-reference.com/cbb/players/brian-brown-1.html,
2452,J.R.,Bremer,True,https://www.sports-reference.com/cbb/players/jr-bremer-1.html,
2486,Maurice,Baker,True,https://www.sports-reference.com/cbb/players/maurice-baker-1.html,
12291,Mire,Chatman,True,https://www.sports-reference.com/cbb/players/mire-chatman-1.html,
12286,Lubos,Barton,True,https://www.sports-reference.com/cbb/players/lubos-barton-1.html,
12068,Damon,Hancock,True,https://www.sports-reference.com/cbb/players/damon-hancock-1.html,
2617,Udonis,Haslem,True,https://www.sports-reference.com/cbb/players/udonis-haslem-1.html,
2465,George,Williams,True,https://www.sports-reference.com/cbb/players/george-williams-1.html,
12297,Jobey,Thomas,True,https://www.sports-reference.com/cbb/players/jobey-thomas-1.html,
12065,Preston,Shumpert,True,https://www.sports-reference.com/cbb/players/preston-shumpert-1.html,
201324,Julian,Sensley,True,https://www.sports-reference.com/cbb/players/julian-sensley-1.html,
2453,Predrag,Savovic,True,https://www.sports-reference.com/cbb/players/predrag-savovic-1.html,
12063,Brooks,Sales,True,https://www.sports-reference.com/cbb/players/brooks-sales-1.html,
12062,Travis,Robinson,True,https://www.sports-reference.com/cbb/players/travis-robinson-1.html,
12061,Rolan,Roberts,True,https://www.sports-reference.com/cbb/players/rolan-roberts-1.html,
2458,Luke,Recker,True,https://www.sports-reference.com/cbb/players/luke-recker-1.html,
2470,Smush,Parker,True,https://www.sports-reference.com/cbb/players/smush-parker-1.html,
2457,Jannero,Pargo,True,https://www.sports-reference.com/cbb/players/jannero-pargo-1.html,
12064,Israel,Sheinfeld,True,https://www.sports-reference.com/cbb/players/israel-sheinfeld-1.html,
12069,Greg,Harrington,True,https://www.sports-reference.com/cbb/players/greg-harrington-1.html,
12059,Uche,Okafor,False,,404 Not Found
12070,Cordell,Henry,True,https://www.sports-reference.com/cbb/players/cordell-henry-1.html,
12049,Jason,Jennings,True,https://www.sports-reference.com/cbb/players/jason-jennings-1.html,
2495,Lonnie,Jones,True,https://www.sports-reference.com/cbb/players/lonnie-jones-1.html,
12050,Sean,Kennedy,True,https://www.sports-reference.com/cbb/players/sean-kennedy-1.html,
12051,Kris,Lang,True,https://www.sports-reference.com/cbb/players/kris-lang-1.html,
12052,Muhammed,Lasege,True,https://www.sports-reference.com/cbb/players/muhammed-lasege-1.html,
12053,Steve,Logan,True,https://www.sports-reference.com/cbb/players/steve-logan-1.html,
2677,Kevin,Lyde,True,https://www.sports-reference.com/cbb/players/kevin-lyde-1.html,
12054,Kei,Madison,False,,404 Not Found
12055,Immanuel,McElroy,True,https://www.sports-reference.com/cbb/players/immanuel-mcelroy-1.html,
12056,Aaron,McGhee,True,https://www.sports-reference.com/cbb/players/aaron-mcghee-1.html,
12057,Elvin,Mims,True,https://www.sports-reference.com/cbb/players/elvin-mims-1.html,
12058,Byron,Mouton,True,https://www.sports-reference.com/cbb/players/byron-mouton-1.html,
12083,Sam,Hoskin,True,https://www.sports-reference.com/cbb/players/sam-hoskin-1.html,
12103,Doug,Wrenn,True,https://www.sports-reference.com/cbb/players/doug-wrenn-1.html,
2618,Marcus,Hatten,True,https://www.sports-reference.com/cbb/players/marcus-hatten-1.html,
12082,Jerry,Holman,True,https://www.sports-reference.com/cbb/players/jerry-holman-1.html,
12073,LaVell,Blanchard,True,https://www.sports-reference.com/cbb/players/lavell-blanchard-1.html,
12072,Rick,Anderson,True,https://www.sports-reference.com/cbb/players/rick-anderson-1.html,
200995,Aloysius,Anagonye,True,https://www.sports-reference.com/cbb/players/aloysius-anagonye-1.html,
12084,Sani,Ibrahim,False,,404 Not Found
12085,Michael,Ignerski,False,,404 Not Found
12086,Robert,Jackson,True,https://www.sports-reference.com/cbb/players/robert-jackson-1.html,
2651,Jermaine,Boyette,True,https://www.sports-reference.com/cbb/players/jermaine-boyette-1.html,
12080,Justin,Hamilton,True,https://www.sports-reference.com/cbb/players/justin-hamilton-1.html,
12079,Jason,Gardner,True,https://www.sports-reference.com/cbb/players/jason-gardner-1.html,
12078,Marquis,Estill,True,https://www.sports-reference.com/cbb/players/marquis-estill-1.html,
12077,Ebi,Ere,True,https://www.sports-reference.com/cbb/players/ebi-ere-1.html,
2606,Carl,English,True,https://www.sports-reference.com/cbb/players/carl-english-1.html,
2639,Britton,Johnsen,True,https://www.sports-reference.com/cbb/players/britton-johnsen-1.html,
2648,Ronald,Dupree,True,https://www.sports-reference.com/cbb/players/ronald-dupree-1.html,
12075,Aleksander,Djuric,False,,404 Not Found
2605,Marquis,Daniels,True,https://www.sports-reference.com/cbb/players/marquis-daniels-1.html,
12074,Joel,Cornette,True,https://www.sports-reference.com/cbb/players/joel-cornette-1.html,
2679,Matt,Carroll,True,https://www.sports-reference.com/cbb/players/matt-carroll-1.html,
12295,Souleymane,Camara,False,,404 Not Found
12076,Ruben,Douglas,True,https://www.sports-reference.com/cbb/players/ruben-douglas-1.html,
12094,Ugonna,Okyekwe,False,,404 Not Found
101248,Marlon,Parmer,True,https://www.sports-reference.com/cbb/players/marlon-parmer-1.html,
12095,Stephane,Pelle,True,https://www.sports-reference.com/cbb/players/stephane-pelle-1.html,
2632,Kirk,Penney,True,https://www.sports-reference.com/cbb/players/kirk-penney-1.html,
2694,Josh,Powell,True,https://www.sports-reference.com/cbb/players/josh-powell-1.html,
12096,Hollis,Price,True,https://www.sports-reference.com/cbb/players/hollis-price-1.html,
12097,Joe,Shipp,True,https://www.sports-reference.com/cbb/players/joe-shipp-1.html,
12098,Ron,Slay,True,https://www.sports-reference.com/cbb/players/ron-slay-1.html,
2604,Theron,Smith,True,https://www.sports-reference.com/cbb/players/theron-smith-1.html,
12099,Marvin,Stone,True,https://www.sports-reference.com/cbb/players/marvin-stone-1.html,
12101,Wayne,Wallace,False,,404 Not Found
12102,Wesley,Wilson,True,https://www.sports-reference.com/cbb/players/wesley-wilson-1.html,
12093,Uche,Nsonwu-Amadi,True,https://www.sports-reference.com/cbb/players/uche-nsonwu-amadi-1.html,
12081,Trevor,Harvey,True,https://www.sports-reference.com/cbb/players/trevor-harvey-1.html,
2658,Chris,Marcus,True,https://www.sports-reference.com/cbb/players/chris-marcus-1.html,
12087,Jason,Keep,True,https://www.sports-reference.com/cbb/players/jason-keep-1.html,
12088,Bernard,King,True,https://www.sports-reference.com/cbb/players/bernard-king-1.html,
2688,Brandin,Knight,True,https://www.sports-reference.com/cbb/players/brandin-knight-1.html,
12089,Donald,Little,True,https://www.sports-reference.com/cbb/players/donald-little-1.html,
12092,Jeff,Newton,True,https://www.sports-reference.com/cbb/players/jeff-newton-1.html,
12090,Chris,Massie,True,https://www.sports-reference.com/cbb/players/chris-massie-1.html,
12091,Will,McDonald,True,https://www.sports-reference.com/cbb/players/will-mcdonald-1.html,
12000,Bryant,Matthews,True,https://www.sports-reference.com/cbb/players/bryant-matthews-1.html,
12180,Martin,Iti,True,https://www.sports-reference.com/cbb/players/martin-iti-1.html,
2865,Arthur,Johnson,True,https://www.sports-reference.com/cbb/players/arthur-johnson-1.html,
12181,Ivan,Koljevic,False,,404 Not Found
12182,Herve,Lamizana,True,https://www.sports-reference.com/cbb/players/herve-lamizana-1.html,
2822,Rich,Melzer,False,,404 Not Found
12002,James,Moore,True,https://www.sports-reference.com/cbb/players/james-moore-1.html,
12003,Marcus,Moore,True,https://www.sports-reference.com/cbb/players/marcus-moore-1.html,
12184,Jaime,Lloreda,True,https://www.sports-reference.com/cbb/players/jaime-lloreda-1.html,
12001,Marcus,Melvin,True,https://www.sports-reference.com/cbb/players/marcus-melvin-1.html,
12005,Misan,Nikagbatse,False,,404 Not Found
12006,Randall,Orr,False,,404 Not Found
12007,Dylan,Page,True,https://www.sports-reference.com/cbb/players/dylan-page-1.html,
12004,Michel,Morandais,True,https://www.sports-reference.com/cbb/players/michel-morandais-1.html,
12009,Kelvin,Pena,False,,404 Not Found
12179,Rolando,Howell,True,https://www.sports-reference.com/cbb/players/rolando-howell-1.html,
12294,Rashad,Wright,True,https://www.sports-reference.com/cbb/players/rashad-wright-1.html,
12293,Nate,Williams,True,https://www.sports-reference.com/cbb/players/nate-williams-1.html,
12292,Mike,Williams,True,https://www.sports-reference.com/cbb/players/mike-williams-1.html,
2863,Damien,Wilkins,True,https://www.sports-reference.com/cbb/players/damien-wilkins-1.html,
12296,Marko,Tomas,False,,404 Not Found
12016,Tom,Timmerrmans,False,,404 Not Found
12015,Blake,Stepp,True,https://www.sports-reference.com/cbb/players/blake-stepp-1.html,
12014,Tiago,Splitter,False,,404 Not Found
12012,Blagota,Sekulic,False,,404 Not Found
12011,Aerick,Sanders,True,https://www.sports-reference.com/cbb/players/aerick-sanders-1.html,
2876,Jared,Reiner,True,https://www.sports-reference.com/cbb/players/jared-reiner-1.html,
12010,Omar,Quintero,False,,404 Not Found
12008,Rickey,Paulding,True,https://www.sports-reference.com/cbb/players/rickey-paulding-1.html,
2857,Andre,Barrett,True,https://www.sports-reference.com/cbb/players/andre-barrett-1.html,
2800,Tony,Bobbitt,True,https://www.sports-reference.com/cbb/players/tony-bobbitt-1.html,
12173,Brian,Boddicker,True,https://www.sports-reference.com/cbb/players/brian-boddicker-1.html,
12174,Tim,Bowers,True,https://www.sports-reference.com/cbb/players/tim-bowers-1.html,
2810,Andre,Brown,True,https://www.sports-reference.com/cbb/players/andre-brown-1.html,
2866,Jackie,Butler,True,https://www.sports-reference.com/cbb/players/jackie-butler-1.html,
12175,Aleksandar,Capin,False,,404 Not Found
12178,Chris,Garnett,True,https://www.sports-reference.com/cbb/players/chris-garnett-1.html,
12176,Ales,Chan,True,https://www.sports-reference.com/cbb/players/ales-chan-1.html,
2824,Desmon,Farmer,True,https://www.sports-reference.com/cbb/players/desmon-farmer-1.html,
2823,John,Edwards,True,https://www.sports-reference.com/cbb/players/john-edwards-1.html,
12177,Marcus,Douthit,True,https://www.sports-reference.com/cbb/players/marcus-douthit-1.html,
2845,Erik,Daniels,True,https://www.sports-reference.com/cbb/players/erik-daniels-1.html,
200555,TJ,Cummings,True,https://www.sports-reference.com/cbb/players/tj-cummings-1.html,
12114,David,Lucas,True,https://www.sports-reference.com/cbb/players/david-lucas-1.html,
101249,John,Lucas III,False,,404 Not Found
101185,Rawle,Marshall,True,https://www.sports-reference.com/cbb/players/rawle-marshall-1.html,
101223,Aaron,Miles,True,https://www.sports-reference.com/cbb/players/aaron-miles-1.html,
200829,Ivan,McFarlin,True,https://www.sports-reference.com/cbb/players/ivan-mcfarlin-1.html,
12115,Juan,Mendez,True,https://www.sports-reference.com/cbb/players/juan-mendez-1.html,
101247,Keith,Langford,True,https://www.sports-reference.com/cbb/players/keith-langford-1.html,
12112,Jared,Homan,True,https://www.sports-reference.com/cbb/players/jared-homan-1.html,
201318,Jason,Klotz,True,https://www.sports-reference.com/cbb/players/jason-klotz-1.html,
12113,Mindaugas,Katelynas,True,https://www.sports-reference.com/cbb/players/mindaugas-katelynas-1.html,
101204,Dwayne,Jones,True,https://www.sports-reference.com/cbb/players/dwayne-jones-1.html,
101236,Charles,Hayes,False,,404 Not Found
12116,Ellis,Myles,True,https://www.sports-reference.com/cbb/players/ellis-myles-1.html,
12117,Larry,O'Bannon,True,https://www.sports-reference.com/cbb/players/larry-obannon-1.html,
12119,Omar,Thomas,True,https://www.sports-reference.com/cbb/players/omar-thomas-1.html,
101214,Jawad,Williams,True,https://www.sports-reference.com/cbb/players/jawad-williams-1.html,
12118,Drago,Pasalic,False,,404 Not Found
12122,Chris,Thomas,True,https://www.sports-reference.com/cbb/players/chris-thomas-1.html,
12121,David,Simon,True,https://www.sports-reference.com/cbb/players/david-simon-1.html,
12120,Tre,Simmons,True,https://www.sports-reference.com/cbb/players/tre-simmons-1.html,
101195,Luke,Schenscher,True,https://www.sports-reference.com/cbb/players/luke-schenscher-1.html,
101194,Anthony,Roberson,True,https://www.sports-reference.com/cbb/players/anthony-roberson-1.html,
101179,Ronnie,Price,True,https://www.sports-reference.com/cbb/players/ronnie-price-1.html,
201225,Carlos,Powell,True,https://www.sports-reference.com/cbb/players/carlos-powell-1.html,
101232,Roger,Powell,True,https://www.sports-reference.com/cbb/players/roger-powell-1.html,
200819,Kevin,Pittsnogle,True,https://www.sports-reference.com/cbb/players/kevin-pittsnogle-1.html,
101224,Deji,Akindele,False,,404 Not Found
200969,Mustafa,Al-Sayyad,True,https://www.sports-reference.com/cbb/players/mustafa-al-sayyad-1.html,
12104,Nemanja,Aleksandrov,False,,404 Not Found
101187,Alan,Anderson,True,https://www.sports-reference.com/cbb/players/alan-anderson-1.html,
101252,Sean,Banks,True,https://www.sports-reference.com/cbb/players/sean-banks-1.html,
101188,Eddie,Basden,True,https://www.sports-reference.com/cbb/players/eddie-basden-1.html,
101198,Will,Bynum,True,https://www.sports-reference.com/cbb/players/will-bynum-1.html,
12106,Marcus,Campbell,True,https://www.sports-reference.com/cbb/players/marcus-campbell-1.html,
101215,Will,Conroy,True,https://www.sports-reference.com/cbb/players/will-conroy-1.html,
12105,Mike,Bell,True,https://www.sports-reference.com/cbb/players/mike-bell-1.html,
101184,Deng,Gai,True,https://www.sports-reference.com/cbb/players/deng-gai-1.html,
12107,Taylor,Coppenrath,True,https://www.sports-reference.com/cbb/players/taylor-coppenrath-1.html,
101213,Sharrod,Ford,True,https://www.sports-reference.com/cbb/players/sharrod-ford-1.html,
12110,Eddy,Fobbs,True,https://www.sports-reference.com/cbb/players/eddy-fobbs-1.html,
12109,D'Or,Fischer,True,https://www.sports-reference.com/cbb/players/dor-fischer-1.html,
12111,John,Gilchrist,True,https://www.sports-reference.com/cbb/players/john-gilchrist-1.html,
12108,Daryl,Dorsey,False,,404 Not Found
12194,Carl,Krauser,True,https://www.sports-reference.com/cbb/players/carl-krauser-1.html,
12189,Matt,Haryasz,True,https://www.sports-reference.com/cbb/players/matt-haryasz-1.html,
12190,Eric,Hicks,True,https://www.sports-reference.com/cbb/players/eric-hicks-1.html,
12191,Tedric,Hill,False,,404 Not Found
200812,Daniel,Horton,True,https://www.sports-reference.com/cbb/players/daniel-horton-1.html,
12192,Viktor,Keyru,False,,404 Not Found
12193,Marco,Killingsworth,True,https://www.sports-reference.com/cbb/players/marco-killingsworth-1.html,
200814,Tarence,Kinsey,True,https://www.sports-reference.com/cbb/players/tarence-kinsey-1.html,
12188,Dan,Grunfeld,True,https://www.sports-reference.com/cbb/players/dan-grunfeld-1.html,
12196,Danilo,Pinnock,False,,404 Not Found
201019,Gerry,McNamara,True,https://www.sports-reference.com/cbb/players/gerry-mcnamara-1.html,
200822,Pops,Mensah-Bonsu,True,https://www.sports-reference.com/cbb/players/pops-mensah-bonsu-1.html,
200859,Paul,Miller,True,https://www.sports-reference.com/cbb/players/paul-miller-1.html,
12123,Kenny,Adeleke,True,https://www.sports-reference.com/cbb/players/kenny-adeleke-1.html,
201383,Dwayne,Mitchell,True,https://www.sports-reference.com/cbb/players/dwayne-mitchell-1.html,
12195,Yemi,Nicholson,True,https://www.sports-reference.com/cbb/players/yemi-nicholson-1.html,
12187,Taj,Gray,True,https://www.sports-reference.com/cbb/players/taj-gray-1.html,
200840,Chris,McCray,True,https://www.sports-reference.com/cbb/players/chris-mccray-1.html,
12126,Nik,Caner-Medley,True,https://www.sports-reference.com/cbb/players/nik-caner-medley-1.html,
12186,Nick,George,True,https://www.sports-reference.com/cbb/players/nick-george-1.html,
12185,Torin,Francis,True,https://www.sports-reference.com/cbb/players/torin-francis-1.html,
12130,Sean,Dockery,True,https://www.sports-reference.com/cbb/players/sean-dockery-1.html,
12129,Terence,Dials,True,https://www.sports-reference.com/cbb/players/terence-dials-1.html,
12128,Taquan,Dean,True,https://www.sports-reference.com/cbb/players/taquan-dean-1.html,
12127,Keydren,Clark,True,https://www.sports-reference.com/cbb/players/keydren-clark-1.html,
200847,Brandon,Bowman,True,https://www.sports-reference.com/cbb/players/brandon-bowman-1.html,
12124,J.P.,Batista,True,https://www.sports-reference.com/cbb/players/jp-batista-1.html,
202151,Rashad,Anderson,True,https://www.sports-reference.com/cbb/players/rashad-anderson-1.html,
200811,Lou,Amundson,False,,404 Not Found
12125,Brad,Buckman,True,https://www.sports-reference.com/cbb/players/brad-buckman-1.html,
200809,Chris,Quinn,True,https://www.sports-reference.com/cbb/players/chris-quinn-1.html,
200810,Allan,Ray,True,https://www.sports-reference.com/cbb/players/allan-ray-1.html,
202124,Curtis,Withers,True,https://www.sports-reference.com/cbb/players/curtis-withers-1.html,
200818,Justin,Williams,True,https://www.sports-reference.com/cbb/players/justin-williams-1.html,
12203,Eric,Williams,True,https://www.sports-reference.com/cbb/players/eric-williams-1.html,
201228,CJ,Watson,True,https://www.sports-reference.com/cbb/players/cj-watson-1.html,
200827,Darius,Washington,True,https://www.sports-reference.com/cbb/players/darius-washington-1.html,
12201,Ian,Vouyoukas,True,https://www.sports-reference.com/cbb/players/ian-vouyoukas-1.html,
12200,Joah,Tucker,True,https://www.sports-reference.com/cbb/players/joah-tucker-1.html,
12199,Frans,Steyn,True,https://www.sports-reference.com/cbb/players/frans-steyn-1.html,
201028,Curtis,Stinson,True,https://www.sports-reference.com/cbb/players/curtis-stinson-1.html,
-1,Blake,Schilb,True,https://www.sports-reference.com/cbb/players/blake-schilb-1.html,
200848,Steven,Smith,True,https://www.sports-reference.com/cbb/players/steven-smith-1.html,
23033,Michael,Southhall,False,,404 Not Found
201201,Marcus,Slaughter,True,https://www.sports-reference.com/cbb/players/marcus-slaughter-1.html,
201015,Antywane,Robinson,True,https://www.sports-reference.com/cbb/players/antywane-robinson-1.html,
12228,Blake,Schilb,True,https://www.sports-reference.com/cbb/players/blake-schilb-1.html,
12227,Dustin,Salisbery,True,https://www.sports-reference.com/cbb/players/dustin-salisbery-1.html,
12226,JR,Reynolds,True,https://www.sports-reference.com/cbb/players/jr-reynolds-1.html,
12225,Ivan,Radenovic,True,https://www.sports-reference.com/cbb/players/ivan-radenovic-1.html,
12224,Brad,Newley,False,,404 Not Found
201858,Cartier,Martin,True,https://www.sports-reference.com/cbb/players/cartier-martin-1.html,
12223,Ron,Lewis,True,https://www.sports-reference.com/cbb/players/ron-lewis-1.html,
12229,Renaldas,Seibutis,False,,404 Not Found
12233,Ali,Traore,False,,404 Not Found
12236,DaShaun,Wood,True,https://www.sports-reference.com/cbb/players/dashaun-wood-1.html,
12235,Major,Wingate,True,https://www.sports-reference.com/cbb/players/major-wingate-1.html,
201208,Darryl,Watkins,True,https://www.sports-reference.com/cbb/players/darryl-watkins-1.html,
12234,Kyle,Visser,True,https://www.sports-reference.com/cbb/players/kyle-visser-1.html,
12222,Marko,Lekic,False,,404 Not Found
201229,Anthony,Tolliver,True,https://www.sports-reference.com/cbb/players/anthony-tolliver-1.html,
12232,Reyshawn,Terry,True,https://www.sports-reference.com/cbb/players/reyshawn-terry-1.html,
201249,Jamaal,Tatum,True,https://www.sports-reference.com/cbb/players/jamaal-tatum-1.html,
12230,Curtis,Sumpter,True,https://www.sports-reference.com/cbb/players/curtis-sumpter-1.html,
201203,Mustafa,Shakur,True,https://www.sports-reference.com/cbb/players/mustafa-shakur-1.html,
12215,Quinton,Hosley,True,https://www.sports-reference.com/cbb/players/quinton-hosley-1.html,
12210,Zabian,Dowdell,True,https://www.sports-reference.com/cbb/players/zabian-dowdell-1.html,
12209,Justin,Doellman,True,https://www.sports-reference.com/cbb/players/justin-doellman-1.html,
12208,Ryvon,Covile,True,https://www.sports-reference.com/cbb/players/ryvon-covile-1.html,
12207,Coleman,Collins,True,https://www.sports-reference.com/cbb/players/coleman-collins-1.html,
201469,Russell,Carter,True,https://www.sports-reference.com/cbb/players/russell-carter-1.html,
201628,Bobby,Brown,True,https://www.sports-reference.com/cbb/players/bobby-brown-1.html,
