Season,Team,Lg,Salary
2019-20,Phoenix Suns,NBA,"$4,033,440"
2020-21,Phoenix Suns,NBA,"$4,235,160"
2021-22,Phoenix Suns,NBA,"$4,437,000"
2022-23,Brooklyn Nets,NBA,"$5,887,899"
2023-24,Brooklyn Nets,NBA,"$25,679,348"
2024-25,Brooklyn Nets,NBA,"$22,500,000"
Career,(may be incomplete),,"$66,772,847"
