"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Position Estimate', 'PG%')","('Position Estimate', 'SG%')","('Position Estimate', 'SF%')","('Position Estimate', 'PF%')","('Position Estimate', 'C%')","('+/- Per 100 Poss', 'OnCourt')","('+/- Per 100 Poss', 'On-Off')","('Turnovers', 'BadPass')","('Turnovers', 'LostBall')","('Fouls Committed', 'Shoot')","('Fouls Committed', 'Off.')","('Unnamed: 19_level_0', 'Shoot')","('Misc.', 'PGA')","('Misc.', 'And1')","('Misc.', 'Blkd')","('Unnamed: 23_level_0', 'Awards')"
2003-04,23,BOS,NBA,PF,36.0,12.0,406.0,0.0,0.0,4.0,95.0,2.0,-0.8,0.7,13.0,8.0,28.0,1.0,22.0,42.0,9.0,16.0,
2004-05,24,ORL,NBA,PF,31.0,0.0,224.0,0.0,0.0,16.0,82.0,3.0,-5.3,-2.8,9.0,3.0,20.0,7.0,16.0,6.0,3.0,5.0,
2 Yrs,2 Yrs,2 Yrs,2 Yrs,,67.0,12.0,630.0,0.0,0.0,8.0,90.0,2.0,-2.4,-0.5,22.0,11.0,48.0,8.0,38.0,48.0,12.0,21.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,15.0,771.0,0.0,0.0,8.0,90.0,2.0,-2.4,-0.5,27.0,13.0,59.0,10.0,47.0,59.0,15.0,26.0,
,,,,,,,,,,,,,,,,,,,,,,,
BOS (1 Yr),BOS (1 Yr),BOS (1 Yr),BOS (1 Yr),,36.0,12.0,406.0,0.0,0.0,4.0,95.0,2.0,-0.8,0.7,13.0,8.0,28.0,1.0,22.0,42.0,9.0,16.0,
ORL (1 Yr),ORL (1 Yr),ORL (1 Yr),ORL (1 Yr),,31.0,0.0,224.0,0.0,0.0,16.0,82.0,3.0,-5.3,-2.8,9.0,3.0,20.0,7.0,16.0,6.0,3.0,5.0,
