Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,2P,2PA,2P%,eFG%,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2003-04,23,BOS,NBA,PF,3,0,10,3.6,3.6,1.0,0.0,0.0,3.6,3.6,1.0,1.0,0.0,0.0,7.2,3.6,10.8,3.6,0.0,3.6,3.6,7.2,7.2,
1 Yr,1 Yr,1 Yr,1 Yr,,3,0,10,3.6,3.6,1.0,0.0,0.0,3.6,3.6,1.0,1.0,0.0,0.0,7.2,3.6,10.8,3.6,0.0,3.6,3.6,7.2,7.2,
