"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', '3P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', '3P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Added', 'FG Add')","('Added', 'TS Add')","('Unnamed: 26_level_0', 'Awards')"
2021-22,21,UTA,NBA,SG,42.0,1.0,360.0,0.404,0.524,0.318,0.497,0.688,0.509,0.106,0.583,88.0,98.0,90.0,93.0,89.0,90.0,43.0,146.0,-10.6,-17.9,
2022-23,22,OKC,NBA,PG,6.0,1.0,77.0,0.469,0.444,0.5,0.578,,0.578,0.0,0.438,99.0,81.0,139.0,106.0,,99.0,0.0,113.0,2.1,-0.2,
2023-24,23,WAS,NBA,SG,40.0,0.0,566.0,0.488,0.602,0.308,0.547,0.861,0.579,0.179,0.388,103.0,110.0,84.0,100.0,110.0,100.0,73.0,98.0,0.3,-0.5,
2024-25,24,2TM,NBA,SG,60.0,17.0,1044.0,0.448,0.504,0.355,0.514,0.824,0.549,0.201,0.373,96.0,92.0,99.0,95.0,106.0,95.0,83.0,89.0,-26.1,-27.1,
2024-25,24,WAS,NBA,PG,32.0,0.0,362.0,0.483,0.519,0.366,0.526,0.778,0.562,0.256,0.233,103.0,95.0,102.0,97.0,100.0,98.0,105.0,55.0,-6.2,-5.6,
2024-25,24,PHI,NBA,SG,28.0,17.0,682.0,0.426,0.49,0.352,0.507,0.87,0.54,0.166,0.462,91.0,90.0,98.0,93.0,112.0,94.0,68.0,110.0,-19.9,-21.5,
4 Yrs,4 Yrs,4 Yrs,4 Yrs,,148.0,19.0,2047.0,0.45,0.529,0.341,0.522,0.818,0.55,0.171,0.417,96.0,97.0,95.0,96.0,105.0,96.0,70.0,102.0,-34.3,-45.7,
,,,,,,,,,,,,,,,,,,,,,,,,,,
WAS (2 Yrs),WAS (2 Yrs),WAS (2 Yrs),WAS (2 Yrs),,72.0,0.0,928.0,0.485,0.558,0.328,0.537,0.815,0.571,0.215,0.316,103.0,102.0,90.0,99.0,104.0,99.0,88.0,78.0,-5.9,-6.1,
UTA (1 Yr),UTA (1 Yr),UTA (1 Yr),UTA (1 Yr),,42.0,1.0,360.0,0.404,0.524,0.318,0.497,0.688,0.509,0.106,0.583,88.0,98.0,90.0,93.0,89.0,90.0,43.0,146.0,-10.6,-17.9,
PHI (1 Yr),PHI (1 Yr),PHI (1 Yr),PHI (1 Yr),,28.0,17.0,682.0,0.426,0.49,0.352,0.507,0.87,0.54,0.166,0.462,91.0,90.0,98.0,93.0,112.0,94.0,68.0,110.0,-19.9,-21.5,
OKC (1 Yr),OKC (1 Yr),OKC (1 Yr),OKC (1 Yr),,6.0,1.0,77.0,0.469,0.444,0.5,0.578,,0.578,0.0,0.438,99.0,81.0,139.0,106.0,,99.0,0.0,113.0,2.1,-0.2,
