"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', '3P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', '3P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Unnamed: 24_level_0', 'Awards')"
2018-19,23,UTA,NBA,SG,2.0,0.0,14.0,0.286,0.5,0.0,0.286,0.714,0.446,1.0,0.429,62.0,96.0,0.0,55.0,93.0,80.0,387.0,119.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2020-21,25,MEM,NBA,SG,5.0,0.0,116.0,0.364,0.333,0.381,0.485,0.0,0.478,0.03,0.636,78.0,63.0,104.0,90.0,0.0,84.0,12.0,162.0,
2021-22,26,MIL,NBA,SG,12.0,5.0,305.0,0.451,0.529,0.396,0.567,0.636,0.576,0.134,0.585,98.0,99.0,112.0,107.0,82.0,102.0,54.0,147.0,
2022-23,27,MIL,NBA,SG,5.0,5.0,149.0,0.463,0.417,0.483,0.634,0.857,0.658,0.171,0.707,97.0,76.0,134.0,116.0,110.0,113.0,64.0,183.0,
2023-24,28,PHO,NBA,SG,2.0,2.0,43.0,0.2,,0.2,0.3,1.0,0.518,0.8,1.0,42.0,,55.0,55.0,128.0,89.0,327.0,253.0,
5 Yrs,5 Yrs,5 Yrs,5 Yrs,,26.0,12.0,627.0,0.423,0.468,0.396,0.548,0.733,0.568,0.179,0.631,90.0,88.0,110.0,102.0,94.0,99.0,70.0,161.0,
,,,,,,,,,,,,,,,,,,,,,,,,
MIL (2 Yrs),MIL (2 Yrs),MIL (2 Yrs),MIL (2 Yrs),,17.0,10.0,454.0,0.455,0.5,0.429,0.589,0.722,0.603,0.146,0.626,97.0,93.0,120.0,110.0,93.0,106.0,57.0,159.0,
MEM (1 Yr),MEM (1 Yr),MEM (1 Yr),MEM (1 Yr),,5.0,0.0,116.0,0.364,0.333,0.381,0.485,0.0,0.478,0.03,0.636,78.0,63.0,104.0,90.0,0.0,84.0,12.0,162.0,
PHO (1 Yr),PHO (1 Yr),PHO (1 Yr),PHO (1 Yr),,2.0,2.0,43.0,0.2,,0.2,0.3,1.0,0.518,0.8,1.0,42.0,,55.0,55.0,128.0,89.0,327.0,253.0,
UTA (1 Yr),UTA (1 Yr),UTA (1 Yr),UTA (1 Yr),,2.0,0.0,14.0,0.286,0.5,0.0,0.286,0.714,0.446,1.0,0.429,62.0,96.0,0.0,55.0,93.0,80.0,387.0,119.0,
