Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
2024-25,23.0,CLE,NBA,PF,1,1,7:59,3,4,0.75,0,1,0.0,0,0,,0,0,1,0,0,0,0,6
Career,,,NBA,,1,1,8,3,4,0.75,0,1,0.0,0,0,,0,0,1,0,0,0,0,6
