Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
2015-16,23,NYK,NBA,PG,76.0,6.0,1265.0,6.3,15.9,0.394,0.9,4.1,0.22,5.4,11.8,0.454,0.422,3.9,5.0,0.78,0.9,4.9,5.8,7.2,2.0,0.4,3.5,3.9,17.3,97.0,108.0,
2016-17,24,CHI,NBA,PG,63.0,28.0,1028.0,6.3,14.7,0.425,2.4,6.6,0.366,3.9,8.2,0.473,0.507,3.2,3.6,0.89,0.8,4.6,5.4,5.9,2.3,0.4,2.2,4.6,18.1,114.0,108.0,
2017-18,25,CHI,NBA,PG,74.0,26.0,1686.0,6.1,14.6,0.416,1.8,5.4,0.326,4.3,9.1,0.468,0.476,4.1,5.4,0.745,0.9,4.1,5.0,9.9,1.8,0.2,2.6,3.8,17.9,112.0,112.0,
2018-19,26,ORL,NBA,PG,60.0,1.0,939.0,4.8,11.5,0.418,2.1,5.7,0.364,2.7,5.7,0.473,0.509,1.4,2.1,0.65,1.0,4.1,5.1,8.1,2.3,0.3,2.7,4.1,13.0,108.0,109.0,
2019-20,27,WAS,NBA,SG,6.0,0.0,80.0,5.8,15.8,0.37,1.2,4.7,0.25,4.7,11.1,0.421,0.407,2.9,4.1,0.714,1.2,2.3,3.5,5.3,0.6,0.6,1.8,6.4,15.8,99.0,120.0,
5 Yrs,5 Yrs,5 Yrs,5 Yrs,,279.0,61.0,4998.0,5.9,14.4,0.411,1.7,5.4,0.323,4.2,9.0,0.464,0.472,3.3,4.3,0.77,0.9,4.4,5.3,8.0,2.0,0.3,2.7,4.1,16.8,107.0,110.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHI (2 Yrs),CHI (2 Yrs),CHI (2 Yrs),CHI (2 Yrs),,137.0,54.0,2714.0,6.1,14.6,0.419,2.0,5.8,0.343,4.1,8.8,0.47,0.488,3.7,4.8,0.785,0.9,4.3,5.2,8.4,2.0,0.3,2.4,4.1,18.0,113.0,111.0,
NYK (1 Yr),NYK (1 Yr),NYK (1 Yr),NYK (1 Yr),,76.0,6.0,1265.0,6.3,15.9,0.394,0.9,4.1,0.22,5.4,11.8,0.454,0.422,3.9,5.0,0.78,0.9,4.9,5.8,7.2,2.0,0.4,3.5,3.9,17.3,97.0,108.0,
ORL (1 Yr),ORL (1 Yr),ORL (1 Yr),ORL (1 Yr),,60.0,1.0,939.0,4.8,11.5,0.418,2.1,5.7,0.364,2.7,5.7,0.473,0.509,1.4,2.1,0.65,1.0,4.1,5.1,8.1,2.3,0.3,2.7,4.1,13.0,108.0,109.0,
WAS (1 Yr),WAS (1 Yr),WAS (1 Yr),WAS (1 Yr),,6.0,0.0,80.0,5.8,15.8,0.37,1.2,4.7,0.25,4.7,11.1,0.421,0.407,2.9,4.1,0.714,1.2,2.3,3.5,5.3,0.6,0.6,1.8,6.4,15.8,99.0,120.0,
