Season,Team,Lg,Salary
2022-23,Portland Trail Blazers,NBA,"$6,012,960"
2023-24,Portland Trail Blazers,NBA,"$6,313,800"
2024-25,Portland Trail Blazers,NBA,"$6,614,160"
Career,(may be incomplete),,"$18,940,920"
