Highlight,Unnamed: 1,In Stathead
"Career high, Points",7.0,View full stats from top 20 games
"Career high, Rebounds",3.0,View full stats from top 20 games
"Career high, Assists",4.0,View full stats from top 20 games
"Career high, Steals",2.0,View full stats from top 20 games
"Career high, Game Score",5.1,View full stats from top 20 games
