Season,Team,Lg,Salary
2019-20,Oklahoma City Thunder,NBA,"$1,500,000"
2020-21,Oklahoma City Thunder,NBA,"$1,517,981"
2021-22,Oklahoma City Thunder,NBA,"$1,782,621"
2022-23,San Antonio Spurs,NBA,"$1,930,681"
2022-23,New York Knicks,NBA,"$400,000"
Career,(may be incomplete),,"$7,131,283"
